,real,pred
0,83.35,68.56
1,83.35,69.03
2,83.35,68.24
3,83.35,68.58
4,66.93,68.58
5,83.35,70.08
6,83.35,69.73
7,66.99,69.71
8,69.13,69.74
9,67.85,70.61
10,70.02,70.9
11,68.66,69.67
12,70.85,69.96
13,66.66,69.92
14,70.56,70.98
15,66.52,70.57
16,65.9,69.16
17,68.2,68.29
18,69.9,69.86
19,66.29,70.08
20,70.0,69.19
21,65.95,67.4
22,69.53,67.69
23,68.53,68.97
24,67.14,68.42
25,66.68,67.61
26,68.29,69.0
27,66.89,69.95
28,67.47,70.41
29,67.89,69.86
30,68.83,68.73
31,69.56,68.96
32,66.12,71.43
33,69.9,70.78
34,70.27,71.57
35,68.0,71.16
36,69.9,69.71
37,66.21,70.49
38,67.44,71.55
39,69.16,70.65
40,69.12,70.41
41,66.46,69.5
42,65.9,68.67
