,real,pred
0,83.35,70.82
1,83.35,70.46
2,83.35,70.18
3,83.35,69.18
4,66.93,69.39
5,83.35,69.8
6,83.35,69.76
7,66.99,69.86
8,69.13,70.14
9,67.85,70.29
10,70.02,70.98
11,68.66,69.17
12,70.85,69.62
13,66.66,69.98
14,70.56,70.54
15,66.52,71.64
16,65.9,69.16
17,68.2,68.67
18,69.9,68.93
19,66.29,70.51
20,70.0,70.88
21,65.95,70.07
22,69.53,69.17
23,68.53,69.55
24,67.14,69.62
25,66.68,70.14
26,68.29,70.7
27,66.89,69.03
28,67.47,69.57
29,67.89,68.94
30,68.83,68.86
31,69.56,69.62
32,66.12,70.79
33,69.9,70.98
34,70.27,71.16
35,68.0,71.05
36,69.9,70.88
37,66.21,70.29
38,67.44,71.01
39,69.16,70.35
40,69.12,69.9
41,66.46,70.29
42,65.9,71.25
