,real,pred
0,83.35,68.99
1,83.35,67.9
2,83.35,68.83
3,83.35,67.95
4,66.93,69.11
5,83.35,70.4
6,83.35,69.44
7,66.99,68.9
8,69.13,69.51
9,67.85,68.88
10,70.02,69.97
11,68.66,69.59
12,70.85,70.25
13,66.66,68.54
14,70.56,70.81
15,66.52,71.81
16,65.9,70.93
17,68.2,69.97
18,69.9,68.75
19,66.29,69.27
20,70.0,69.8
21,65.95,67.8
22,69.53,67.53
23,68.53,68.19
24,67.14,68.48
25,66.68,68.76
26,68.29,68.8
27,66.89,68.15
28,67.47,69.05
29,67.89,68.02
30,68.83,68.06
31,69.56,68.41
32,66.12,67.76
33,69.9,68.46
34,70.27,69.85
35,68.0,69.67
36,69.9,68.92
37,66.21,69.42
38,67.44,68.12
39,69.16,67.73
40,69.12,68.71
41,66.46,67.71
42,65.9,68.89
