,real,pred
0,83.35,68.91
1,83.35,69.02
2,83.35,68.87
3,83.35,68.93
4,66.93,68.94
5,83.35,68.74
6,83.35,69.16
7,66.99,69.01
8,69.13,68.96
9,67.85,69.34
10,70.02,69.4
11,68.66,69.59
12,70.85,69.64
13,66.66,69.81
14,70.56,69.6
15,66.52,69.55
16,65.9,69.96
17,68.2,69.21
18,69.9,69.24
19,66.29,69.41
20,70.0,69.24
21,65.95,69.01
22,69.53,69.13
23,68.53,68.95
24,67.14,68.61
25,66.68,69.64
26,68.29,69.08
27,66.89,68.49
28,67.47,68.9
29,67.89,69.52
30,68.83,69.48
31,69.56,69.28
32,66.12,68.98
33,69.9,69.05
34,70.27,69.21
35,68.0,69.35
36,69.9,69.5
37,66.21,69.04
38,67.44,69.06
39,69.16,69.27
40,69.12,68.85
41,66.46,69.08
42,65.9,68.88
