,real,pred
0,83.35,68.75
1,83.35,70.58
2,83.35,68.62
3,83.35,69.03
4,66.93,68.35
5,83.35,68.26
6,83.35,69.08
7,66.99,68.86
8,69.13,69.89
9,67.85,69.22
10,70.02,69.41
11,68.66,70.46
12,70.85,71.5
13,66.66,71.31
14,70.56,70.08
15,66.52,71.41
16,65.9,68.88
17,68.2,68.99
18,69.9,68.76
19,66.29,70.24
20,70.0,68.6
21,65.95,69.06
22,69.53,67.62
23,68.53,68.37
24,67.14,68.8
25,66.68,68.14
26,68.29,67.78
27,66.89,68.96
28,67.47,70.22
29,67.89,71.16
30,68.83,69.64
31,69.56,69.67
32,66.12,70.1
33,69.9,69.56
34,70.27,70.65
35,68.0,69.53
36,69.9,69.85
37,66.21,69.54
38,67.44,69.41
39,69.16,69.92
40,69.12,68.94
41,66.46,68.87
42,65.9,67.26
