,real,pred
0,83.35,69.08
1,83.35,69.37
2,83.35,68.71
3,83.35,69.9
4,66.93,69.63
5,83.35,69.71
6,83.35,70.28
7,66.99,69.74
8,69.13,69.62
9,67.85,69.13
10,70.02,68.98
11,68.66,68.78
12,70.85,68.65
13,66.66,68.84
14,70.56,68.54
15,66.52,68.4
16,65.9,68.06
17,68.2,67.74
18,69.9,67.89
19,66.29,68.55
20,70.0,68.38
21,65.95,68.8
22,69.53,68.42
23,68.53,68.41
24,67.14,68.37
25,66.68,68.99
26,68.29,68.24
27,66.89,69.34
28,67.47,69.59
29,67.89,69.71
30,68.83,69.96
31,69.56,70.36
32,66.12,70.49
33,69.9,70.15
34,70.27,69.8
35,68.0,70.23
36,69.9,70.1
37,66.21,70.58
38,67.44,70.86
39,69.16,69.75
40,69.12,69.88
41,66.46,70.12
42,65.9,69.76
