,real,pred
0,83.35,68.13
1,83.35,68.33
2,83.35,68.04
3,83.35,68.27
4,66.93,67.91
5,83.35,68.33
6,83.35,68.46
7,66.99,68.66
8,69.13,68.88
9,67.85,69.93
10,70.02,69.71
11,68.66,68.54
12,70.85,69.23
13,66.66,68.82
14,70.56,69.31
15,66.52,68.94
16,65.9,69.09
17,68.2,68.79
18,69.9,68.68
19,66.29,68.99
20,70.0,68.9
21,65.95,68.0
22,69.53,68.57
23,68.53,67.92
24,67.14,68.02
25,66.68,67.8
26,68.29,68.53
27,66.89,68.12
28,67.47,68.51
29,67.89,68.22
30,68.83,68.26
31,69.56,68.08
32,66.12,68.32
33,69.9,68.5
34,70.27,68.88
35,68.0,69.02
36,69.9,69.41
37,66.21,68.93
38,67.44,68.59
39,69.16,68.75
40,69.12,69.01
41,66.46,68.87
42,65.9,68.78
