,real,pred
0,83.35,69.3
1,83.35,69.84
2,83.35,69.3
3,83.35,68.93
4,66.93,69.95
5,83.35,70.28
6,83.35,70.26
7,66.99,70.07
8,69.13,69.85
9,67.85,70.45
10,70.02,70.41
11,68.66,70.06
12,70.85,69.75
13,66.66,70.08
14,70.56,70.9
15,66.52,70.81
16,65.9,70.29
17,68.2,69.08
18,69.9,70.38
19,66.29,70.71
20,70.0,70.28
21,65.95,69.12
22,69.53,68.61
23,68.53,68.67
24,67.14,68.78
25,66.68,70.27
26,68.29,69.26
27,66.89,70.26
28,67.47,69.6
29,67.89,69.85
30,68.83,68.48
31,69.56,69.2
32,66.12,69.66
33,69.9,70.0
34,70.27,70.55
35,68.0,69.81
36,69.9,69.09
37,66.21,69.32
38,67.44,70.39
39,69.16,69.98
40,69.12,69.52
41,66.46,70.41
42,65.9,69.07
