,real,pred
0,83.35,69.64
1,83.35,68.37
2,83.35,68.13
3,83.35,67.61
4,66.93,67.9
5,83.35,69.15
6,83.35,68.16
7,66.99,67.84
8,69.13,67.52
9,67.85,68.13
10,70.02,68.6
11,68.66,68.51
12,70.85,68.22
13,66.66,68.46
14,70.56,69.57
15,66.52,69.77
16,65.9,70.11
17,68.2,70.47
18,69.9,70.39
19,66.29,71.55
20,70.0,69.8
21,65.95,68.44
22,69.53,68.76
23,68.53,70.37
24,67.14,68.63
25,66.68,67.58
26,68.29,68.23
27,66.89,68.9
28,67.47,71.08
29,67.89,71.12
30,68.83,69.86
31,69.56,69.2
32,66.12,68.44
33,69.9,69.67
34,70.27,69.54
35,68.0,69.54
36,69.9,69.66
37,66.21,69.68
38,67.44,70.57
39,69.16,71.27
40,69.12,70.07
41,66.46,70.96
42,65.9,70.85
