,real,pred
0,83.35,65.99
1,83.35,66.76
2,83.35,66.32
3,83.35,65.98
4,66.93,65.78
5,83.35,66.36
6,83.35,66.49
7,66.99,66.76
8,69.13,66.4
9,67.85,66.1
10,70.02,66.88
11,68.66,66.54
12,70.85,68.73
13,66.66,67.98
14,70.56,68.24
15,66.52,68.86
16,65.9,68.49
17,68.2,69.06
18,69.9,67.95
19,66.29,68.57
20,70.0,69.34
21,65.95,68.6
22,69.53,66.47
23,68.53,66.26
24,67.14,67.68
25,66.68,66.39
26,68.29,68.54
27,66.89,66.77
28,67.47,68.69
29,67.89,66.35
30,68.83,65.99
31,69.56,66.16
32,66.12,67.7
33,69.9,66.91
34,70.27,67.57
35,68.0,66.9
36,69.9,68.06
37,66.21,67.74
38,67.44,68.41
39,69.16,67.94
40,69.12,69.23
41,66.46,67.99
42,65.9,68.98
