,real,pred
0,83.35,66.74
1,83.35,66.36
2,83.35,66.83
3,83.35,66.96
4,66.93,67.17
5,83.35,68.28
6,83.35,67.58
7,66.99,68.03
8,69.13,67.55
9,67.85,67.13
10,70.02,67.88
11,68.66,67.6
12,70.85,68.19
13,66.66,68.07
14,70.56,67.72
15,66.52,69.73
16,65.9,68.76
17,68.2,68.22
18,69.9,67.27
19,66.29,67.99
20,70.0,68.03
21,65.95,68.17
22,69.53,66.76
23,68.53,67.13
24,67.14,66.89
25,66.68,67.24
26,68.29,66.18
27,66.89,66.32
28,67.47,67.4
29,67.89,66.91
30,68.83,67.96
31,69.56,67.27
32,66.12,67.85
33,69.9,67.24
34,70.27,67.44
35,68.0,67.37
36,69.9,67.42
37,66.21,67.52
38,67.44,68.63
39,69.16,67.59
40,69.12,68.09
41,66.46,67.4
42,65.9,67.67
