,real,pred
0,83.35,67.41
1,83.35,67.63
2,83.35,67.64
3,83.35,67.21
4,66.93,67.92
5,83.35,69.1
6,83.35,67.6
7,66.99,68.09
8,69.13,68.11
9,67.85,68.68
10,70.02,69.75
11,68.66,69.42
12,70.85,69.49
13,66.66,69.39
14,70.56,70.4
15,66.52,69.64
16,65.9,69.91
17,68.2,69.15
18,69.9,69.7
19,66.29,69.42
20,70.0,68.92
21,65.95,68.71
22,69.53,68.52
23,68.53,68.83
24,67.14,68.75
25,66.68,68.46
26,68.29,68.09
27,66.89,68.21
28,67.47,68.67
29,67.89,68.53
30,68.83,69.24
31,69.56,69.28
32,66.12,67.94
33,69.9,67.89
34,70.27,68.55
35,68.0,69.11
36,69.9,68.99
37,66.21,68.96
38,67.44,68.52
39,69.16,68.84
40,69.12,68.87
41,66.46,68.68
42,65.9,69.02
