,real,pred
0,83.35,68.78
1,83.35,68.74
2,83.35,68.22
3,83.35,68.34
4,66.93,68.63
5,83.35,69.09
6,83.35,69.92
7,66.99,69.1
8,69.13,69.37
9,67.85,70.22
10,70.02,71.93
11,68.66,70.35
12,70.85,72.65
13,66.66,71.51
14,70.56,70.68
15,66.52,69.86
16,65.9,69.75
17,68.2,70.48
18,69.9,70.57
19,66.29,69.62
20,70.0,69.83
21,65.95,69.12
22,69.53,69.52
23,68.53,68.74
24,67.14,69.32
25,66.68,68.48
26,68.29,68.13
27,66.89,68.62
28,67.47,68.41
29,67.89,68.59
30,68.83,68.94
31,69.56,69.56
32,66.12,70.44
33,69.9,69.41
34,70.27,69.58
35,68.0,70.25
36,69.9,70.69
37,66.21,70.19
38,67.44,71.18
39,69.16,70.53
40,69.12,70.26
41,66.46,70.62
42,65.9,69.83
