,real,pred
0,83.35,67.08
1,83.35,67.62
2,83.35,66.79
3,83.35,66.72
4,66.93,67.05
5,83.35,68.39
6,83.35,68.17
7,66.99,67.77
8,69.13,68.65
9,67.85,68.14
10,70.02,68.7
11,68.66,68.95
12,70.85,69.93
13,66.66,67.66
14,70.56,69.31
15,66.52,69.04
16,65.9,68.46
17,68.2,67.71
18,69.9,67.81
19,66.29,68.5
20,70.0,67.38
21,65.95,67.5
22,69.53,67.49
23,68.53,67.22
24,67.14,67.84
25,66.68,67.23
26,68.29,67.86
27,66.89,68.17
28,67.47,68.74
29,67.89,69.61
30,68.83,69.28
31,69.56,69.43
32,66.12,69.39
33,69.9,69.52
34,70.27,68.78
35,68.0,69.35
36,69.9,69.93
37,66.21,70.7
38,67.44,69.77
39,69.16,69.13
40,69.12,69.46
41,66.46,70.04
42,65.9,69.9
