,real,pred
0,71.1,69.11
1,69.71,69.23
2,69.23,68.98
3,67.09,69.42
4,71.03,69.42
5,68.71,69.58
6,70.72,69.73
7,70.16,69.62
8,71.55,69.74
9,70.2,69.9
10,68.51,69.74
11,70.65,69.92
12,70.37,69.25
13,70.93,69.2
14,70.58,69.7
15,70.41,69.77
16,70.43,69.52
17,68.91,69.57
18,69.1,69.27
19,68.12,69.61
20,67.5,69.17
21,69.42,69.22
22,69.54,69.12
23,66.56,69.4
24,66.44,70.09
25,74.56,69.05
26,73.74,69.56
27,72.19,69.39
28,74.42,70.0
29,73.11,70.05
30,73.3,69.23
31,73.63,69.58
32,67.15,69.31
33,68.82,69.71
34,68.56,69.33
35,71.96,69.52
36,68.18,69.41
37,72.67,69.67
38,78.76,69.85
39,68.43,69.66
40,70.34,69.19
41,66.68,69.46
42,68.21,69.73
43,70.98,69.6
44,71.39,69.09
45,71.0,69.52
46,68.02,69.9
47,73.62,69.81
48,70.34,69.24
49,69.14,69.46
50,69.58,68.9
51,66.75,69.56
52,70.25,69.37
53,65.99,69.71
54,67.38,69.6
55,69.22,70.0
56,70.26,69.66
57,66.02,69.81
58,68.78,69.36
59,69.55,68.88
60,65.92,69.44
61,70.97,69.28
62,70.88,69.02
63,69.68,69.14
64,68.87,69.54
65,68.27,69.55
66,65.36,69.08
67,67.17,69.12
68,83.35,68.89
69,65.78,68.98
70,83.35,69.11
71,71.31,69.88
72,65.38,70.08
73,83.36,69.1
74,61.82,68.88
75,83.35,68.98
76,65.7,69.45
77,68.7,69.54
78,70.44,69.3
79,83.35,69.53
80,83.35,69.09
81,65.48,69.31
82,69.07,69.49
83,83.35,69.23
84,70.97,69.27
85,83.35,68.98
86,66.48,69.48
87,70.33,68.98
88,66.72,68.84
89,67.66,68.88
90,83.35,69.0
91,83.35,68.79
92,67.66,68.54
93,83.36,68.69
94,83.35,69.05
95,68.09,69.5
96,71.48,69.44
97,67.64,69.14
98,72.45,68.7
99,71.74,68.74
100,73.24,69.37
101,72.59,69.31
102,71.31,68.96
103,70.66,68.82
104,71.52,69.13
105,69.75,69.27
106,71.46,69.57
107,71.39,69.69
108,71.0,69.48
109,66.38,69.61
110,71.19,69.4
111,66.95,68.94
112,66.6,68.61
113,71.02,68.91
114,66.74,69.65
115,71.14,69.66
116,67.45,69.44
117,70.31,69.47
118,71.14,69.72
119,66.13,69.35
120,70.35,69.15
121,66.12,69.27
122,65.51,69.58
123,69.58,69.11
124,71.26,69.07
125,66.68,69.6
126,71.86,69.48
127,70.42,69.19
128,72.22,69.58
129,69.85,69.36
130,67.19,69.48
131,67.63,69.05
132,71.21,69.19
133,66.94,69.69
134,66.63,69.59
135,69.43,70.1
136,65.93,69.79
137,68.63,69.2
138,70.53,69.05
139,70.69,68.9
140,65.17,68.91
141,70.89,69.11
142,71.07,69.49
143,71.04,69.55
144,69.09,69.52
145,69.63,69.6
146,66.69,69.6
147,70.65,69.33
148,66.5,68.96
149,70.18,69.0
150,66.2,69.7
151,64.61,70.04
152,72.17,69.82
153,70.35,69.09
154,70.72,68.99
155,69.87,69.72
156,60.98,68.99
157,74.52,69.52
158,68.9,69.29
159,68.87,70.06
160,67.58,69.87
161,65.05,69.74
162,60.93,69.31
163,69.22,69.14
164,70.81,69.18
165,65.92,69.7
166,69.42,69.71
167,69.82,69.5
168,68.67,69.08
169,69.48,69.29
170,69.91,69.73
171,69.64,69.97
172,69.56,69.79
173,69.35,69.72
174,69.4,70.18
175,69.03,69.65
176,68.75,69.2
177,68.81,69.16
178,69.92,69.9
179,68.15,70.05
180,76.4,68.97
181,72.03,68.89
182,71.01,69.4
183,73.21,69.74
184,70.85,69.4
185,58.36,69.57
186,71.26,69.72
187,67.85,69.2
188,66.12,69.14
189,65.87,69.32
190,69.75,69.83
