,real,pred
0,67.5,69.83
1,69.42,69.9
2,69.54,68.99
3,66.56,70.27
4,66.44,70.63
5,74.56,69.27
6,73.74,70.58
7,72.19,70.71
8,74.42,70.76
9,73.11,69.12
10,73.3,69.33
11,73.63,70.05
12,67.15,69.86
13,68.82,69.91
14,68.56,69.58
15,71.96,71.02
16,68.18,70.32
17,72.67,70.18
18,78.76,70.36
19,68.43,69.77
20,70.34,70.31
21,66.68,69.59
22,68.21,70.08
23,70.98,68.77
24,71.39,69.58
25,71.0,70.02
26,68.02,70.18
27,73.62,68.7
28,70.34,69.12
29,69.14,69.09
30,69.58,68.28
31,66.75,68.81
32,70.25,70.04
33,65.99,70.27
34,67.38,69.5
35,69.22,71.01
36,70.26,70.49
37,66.02,69.62
38,68.78,69.34
39,69.55,69.55
40,65.92,69.29
41,70.97,69.06
42,70.88,69.61
43,69.68,70.68
44,68.87,70.02
45,68.27,70.39
46,65.36,69.15
47,67.17,69.36
48,83.35,69.18
49,65.78,69.38
50,83.35,69.08
51,71.31,69.29
52,65.38,69.3
53,83.36,70.02
54,61.82,69.08
55,83.35,68.62
56,65.7,68.42
57,68.7,69.21
58,70.44,69.18
59,83.35,69.87
60,83.35,69.24
61,65.48,69.95
62,69.07,69.38
63,83.35,68.99
64,70.97,68.76
65,83.35,69.37
66,66.48,70.83
67,70.33,70.91
68,66.72,69.43
69,67.66,69.35
70,83.35,70.0
71,83.35,68.85
72,67.66,68.66
73,83.36,68.6
74,83.35,68.65
75,68.09,69.45
76,71.48,68.97
77,67.64,69.99
78,72.45,69.43
79,71.74,68.53
80,73.24,69.72
81,72.59,69.08
82,71.31,68.72
83,70.66,68.98
84,71.52,71.26
85,69.75,69.08
86,71.46,69.66
87,71.39,69.73
88,71.0,69.48
89,66.38,68.71
90,71.19,69.07
91,66.95,68.99
92,66.6,69.22
93,71.02,68.99
94,66.74,69.07
95,71.14,70.13
96,67.45,70.03
97,70.31,69.62
98,71.14,69.91
99,66.13,68.38
100,70.35,68.6
101,66.12,69.48
102,65.51,69.33
103,69.58,68.5
104,71.26,69.57
105,66.68,71.18
106,71.86,69.94
107,70.42,68.44
108,72.22,69.22
109,69.85,69.54
110,67.19,68.65
111,67.63,68.85
112,71.21,69.57
113,66.94,69.2
114,66.63,70.01
115,69.43,69.81
116,65.93,70.02
117,68.63,69.27
118,70.53,69.83
119,70.69,69.37
120,65.17,69.31
121,70.89,69.39
122,71.07,70.31
123,71.04,69.76
124,69.09,68.87
125,69.63,69.78
126,66.69,70.49
127,70.65,70.09
128,66.5,68.92
129,70.18,68.9
130,66.2,70.42
131,64.61,70.29
132,72.17,69.7
133,70.35,69.72
134,70.72,70.76
135,69.87,70.37
136,60.98,69.07
137,74.52,69.2
138,68.9,69.73
139,68.87,69.79
140,67.58,70.6
141,65.05,70.97
142,60.93,70.46
143,69.22,69.61
144,70.81,70.83
145,65.92,70.16
146,69.42,70.35
147,69.82,70.29
148,68.67,69.1
149,69.48,69.32
150,69.91,70.0
151,69.64,69.11
152,69.56,69.52
153,69.35,70.08
154,69.4,70.34
155,69.03,69.72
156,68.75,69.61
157,68.81,70.51
158,69.92,71.39
159,68.15,70.87
160,76.4,69.31
161,72.03,70.47
162,71.01,71.61
163,73.21,71.45
164,70.85,70.6
165,58.36,70.55
166,71.26,70.29
167,67.85,71.14
168,66.12,70.96
169,65.87,69.94
170,69.75,69.89
