,real,pred
0,71.1,69.81
1,69.71,69.35
2,69.23,69.44
3,67.09,70.0
4,71.03,70.43
5,68.71,70.37
6,70.72,69.8
7,70.16,69.54
8,71.55,69.66
9,70.2,69.58
10,68.51,70.12
11,70.65,70.06
12,70.37,69.49
13,70.93,69.17
14,70.58,69.46
15,70.41,70.28
16,70.43,69.63
17,68.91,69.73
18,69.1,69.12
19,68.12,69.66
20,67.5,69.35
21,69.42,69.83
22,69.54,68.84
23,66.56,69.4
24,66.44,70.55
25,74.56,69.53
26,73.74,70.42
27,72.19,69.77
28,74.42,70.07
29,73.11,70.3
30,73.3,69.83
31,73.63,70.32
32,67.15,69.98
33,68.82,70.73
34,68.56,70.34
35,71.96,70.07
36,68.18,69.94
37,72.67,70.68
38,78.76,70.82
39,68.43,70.29
40,70.34,70.3
41,66.68,69.87
42,68.21,70.49
43,70.98,69.61
44,71.39,69.22
45,71.0,69.94
46,68.02,70.82
47,73.62,70.76
48,70.34,69.96
49,69.14,69.75
50,69.58,69.02
51,66.75,69.58
52,70.25,69.96
53,65.99,70.8
54,67.38,70.23
55,69.22,70.19
56,70.26,70.11
57,66.02,69.66
58,68.78,70.33
59,69.55,69.07
60,65.92,69.51
61,70.97,69.54
62,70.88,69.66
63,69.68,69.84
64,68.87,69.97
65,68.27,69.51
66,65.36,68.93
67,67.17,69.1
68,83.35,69.46
69,65.78,68.87
70,83.35,69.32
71,71.31,69.56
72,65.38,69.6
73,83.36,69.31
74,61.82,69.17
75,83.35,69.35
76,65.7,69.46
77,68.7,69.77
78,70.44,69.67
79,83.35,69.57
80,83.35,69.43
81,65.48,69.51
82,69.07,69.96
83,83.35,69.33
84,70.97,68.82
85,83.35,68.58
86,66.48,69.9
87,70.33,70.05
88,66.72,68.94
89,67.66,68.75
90,83.35,69.1
91,83.35,69.67
92,67.66,69.2
93,83.36,68.87
94,83.35,69.25
95,68.09,69.35
96,71.48,69.08
97,67.64,69.43
98,72.45,69.09
99,71.74,68.85
100,73.24,69.26
101,72.59,69.88
102,71.31,69.01
103,70.66,70.05
104,71.52,69.08
105,69.75,69.57
106,71.46,70.14
107,71.39,70.12
108,71.0,70.02
109,66.38,69.87
110,71.19,69.84
111,66.95,68.95
112,66.6,69.3
113,71.02,69.67
114,66.74,70.91
115,71.14,70.74
116,67.45,70.07
117,70.31,70.03
118,71.14,70.18
119,66.13,70.52
120,70.35,69.98
121,66.12,69.76
122,65.51,69.95
123,69.58,70.3
124,71.26,69.39
125,66.68,69.79
126,71.86,70.05
127,70.42,69.93
128,72.22,70.74
129,69.85,69.87
130,67.19,69.05
131,67.63,69.38
132,71.21,70.25
133,66.94,69.85
134,66.63,69.62
135,69.43,69.65
136,65.93,69.73
137,68.63,70.03
138,70.53,70.15
139,70.69,69.06
140,65.17,69.27
141,70.89,70.34
142,71.07,70.45
143,71.04,69.99
144,69.09,69.1
145,69.63,69.82
146,66.69,70.01
147,70.65,69.78
148,66.5,69.36
149,70.18,69.16
150,66.2,70.66
151,64.61,70.03
152,72.17,69.57
153,70.35,69.55
154,70.72,70.27
155,69.87,69.69
156,60.98,69.31
157,74.52,69.3
158,68.9,69.93
159,68.87,70.07
160,67.58,69.89
161,65.05,69.84
162,60.93,69.59
163,69.22,69.97
164,70.81,69.74
165,65.92,70.15
166,69.42,70.59
167,69.82,70.35
168,68.67,69.56
169,69.48,69.95
170,69.91,70.45
171,69.64,70.27
172,69.56,70.13
173,69.35,70.49
174,69.4,70.86
175,69.03,69.45
176,68.75,69.72
177,68.81,69.84
178,69.92,70.58
179,68.15,70.22
180,76.4,69.47
181,72.03,70.18
182,71.01,70.21
183,73.21,70.27
184,70.85,69.54
185,58.36,70.37
186,71.26,69.8
187,67.85,69.38
188,66.12,69.29
189,65.87,70.13
190,69.75,70.61
