,real,pred
0,71.1,69.09
1,69.71,69.73
2,69.23,68.94
3,67.09,69.03
4,71.03,69.26
5,68.71,70.2
6,70.72,69.92
7,70.16,69.87
8,71.55,69.82
9,70.2,69.77
10,68.51,69.34
11,70.65,70.31
12,70.37,69.32
13,70.93,69.45
14,70.58,69.73
15,70.41,69.82
16,70.43,69.24
17,68.91,69.97
18,69.1,68.92
19,68.12,69.67
20,67.5,69.66
21,69.42,69.53
22,69.54,69.0
23,66.56,69.2
24,66.44,70.91
25,74.56,69.95
26,73.74,70.83
27,72.19,70.03
28,74.42,70.45
29,73.11,71.04
30,73.3,69.93
31,73.63,70.45
32,67.15,69.72
33,68.82,71.01
34,68.56,70.89
35,71.96,70.11
36,68.18,69.66
37,72.67,70.66
38,78.76,70.57
39,68.43,69.76
40,70.34,69.79
41,66.68,69.91
42,68.21,70.06
43,70.98,69.0
44,71.39,68.44
45,71.0,69.89
46,68.02,70.07
47,73.62,69.76
48,70.34,68.58
49,69.14,69.5
50,69.58,68.85
51,66.75,69.75
52,70.25,69.06
53,65.99,70.39
54,67.38,70.0
55,69.22,70.79
56,70.26,69.92
57,66.02,70.15
58,68.78,69.87
59,69.55,69.44
60,65.92,69.7
61,70.97,69.46
62,70.88,69.75
63,69.68,69.82
64,68.87,69.84
65,68.27,69.62
66,65.36,68.31
67,67.17,68.44
68,83.35,68.32
69,65.78,68.65
70,83.35,69.58
71,71.31,69.65
72,65.38,70.06
73,83.36,69.49
74,61.82,69.22
75,83.35,69.26
76,65.7,69.23
77,68.7,69.53
78,70.44,69.69
79,83.35,69.51
80,83.35,69.36
81,65.48,69.45
82,69.07,70.28
83,83.35,70.01
84,70.97,69.8
85,83.35,69.21
86,66.48,70.08
87,70.33,69.74
88,66.72,69.11
89,67.66,68.87
90,83.35,69.13
91,83.35,68.61
92,67.66,68.22
93,83.36,68.44
94,83.35,69.0
95,68.09,69.97
96,71.48,69.3
97,67.64,69.22
98,72.45,68.15
99,71.74,68.43
100,73.24,69.47
101,72.59,69.5
102,71.31,68.74
103,70.66,69.24
104,71.52,70.51
105,69.75,69.99
106,71.46,69.82
107,71.39,70.58
108,71.0,69.57
109,66.38,69.35
110,71.19,68.57
111,66.95,69.2
112,66.6,68.99
113,71.02,68.43
114,66.74,69.81
115,71.14,69.22
116,67.45,69.48
117,70.31,70.05
118,71.14,70.23
119,66.13,69.33
120,70.35,68.87
121,66.12,69.37
122,65.51,69.33
123,69.58,69.1
124,71.26,69.87
125,66.68,69.97
126,71.86,69.43
127,70.42,68.54
128,72.22,69.56
129,69.85,69.32
130,67.19,68.99
131,67.63,69.63
132,71.21,70.38
133,66.94,70.31
134,66.63,69.66
135,69.43,70.27
136,65.93,69.83
137,68.63,69.08
138,70.53,69.39
139,70.69,68.95
140,65.17,68.42
141,70.89,68.9
142,71.07,69.51
143,71.04,70.0
144,69.09,69.25
145,69.63,69.03
146,66.69,69.7
147,70.65,69.91
148,66.5,69.36
149,70.18,69.73
150,66.2,70.69
151,64.61,69.63
152,72.17,69.44
153,70.35,69.26
154,70.72,69.18
155,69.87,69.81
156,60.98,68.6
157,74.52,69.44
158,68.9,68.71
159,68.87,70.19
160,67.58,69.93
161,65.05,70.35
162,60.93,69.47
163,69.22,69.26
164,70.81,69.06
165,65.92,70.17
166,69.42,69.73
167,69.82,69.42
168,68.67,68.92
169,69.48,69.1
170,69.91,69.56
171,69.64,69.5
172,69.56,70.15
173,69.35,70.17
174,69.4,70.66
175,69.03,69.58
176,68.75,69.24
177,68.81,69.11
178,69.92,70.77
179,68.15,70.25
180,76.4,68.61
181,72.03,69.13
182,71.01,69.96
183,73.21,69.94
184,70.85,69.14
185,58.36,69.56
186,71.26,70.48
187,67.85,69.46
188,66.12,69.01
189,65.87,69.58
190,69.75,69.86
