,real,pred
0,71.1,69.11
1,69.71,69.12
2,69.23,68.94
3,67.09,69.21
4,71.03,69.08
5,68.71,68.98
6,70.72,69.63
7,70.16,68.77
8,71.55,69.41
9,70.2,69.92
10,68.51,69.54
11,70.65,69.31
12,70.37,69.13
13,70.93,69.45
14,70.58,69.57
15,70.41,69.72
16,70.43,68.92
17,68.91,69.2
18,69.1,68.82
19,68.12,69.04
20,67.5,68.9
21,69.42,68.98
22,69.54,68.81
23,66.56,69.02
24,66.44,69.91
25,74.56,69.44
26,73.74,69.72
27,72.19,69.66
28,74.42,70.07
29,73.11,69.81
30,73.3,69.37
31,73.63,69.66
32,67.15,69.52
33,68.82,69.46
34,68.56,69.54
35,71.96,69.52
36,68.18,69.49
37,72.67,69.45
38,78.76,70.03
39,68.43,69.59
40,70.34,69.45
41,66.68,69.04
42,68.21,69.59
43,70.98,69.31
44,71.39,69.51
45,71.0,69.9
46,68.02,69.9
47,73.62,69.49
48,70.34,69.27
49,69.14,69.2
50,69.58,69.19
51,66.75,69.3
52,70.25,69.21
53,65.99,69.03
54,67.38,69.77
55,69.22,69.44
56,70.26,69.26
57,66.02,69.51
58,68.78,69.42
59,69.55,69.01
60,65.92,68.89
61,70.97,69.15
62,70.88,68.98
63,69.68,69.15
64,68.87,69.06
65,68.27,69.18
66,65.36,68.86
67,67.17,68.69
68,83.35,68.67
69,65.78,68.66
70,83.35,68.7
71,71.31,68.77
72,65.38,69.01
73,83.36,68.98
74,61.82,68.81
75,83.35,68.69
76,65.7,68.77
77,68.7,69.08
78,70.44,68.87
79,83.35,68.96
80,83.35,69.34
81,65.48,68.91
82,69.07,69.28
83,83.35,69.54
84,70.97,69.03
85,83.35,68.67
86,66.48,69.07
87,70.33,68.71
88,66.72,68.88
89,67.66,68.97
90,83.35,68.68
91,83.35,68.72
92,67.66,68.85
93,83.36,68.7
94,83.35,68.76
95,68.09,68.67
96,71.48,68.72
97,67.64,68.66
98,72.45,68.65
99,71.74,68.68
100,73.24,69.17
101,72.59,69.11
102,71.31,69.08
103,70.66,69.11
104,71.52,69.15
105,69.75,69.2
106,71.46,69.42
107,71.39,69.34
108,71.0,69.77
109,66.38,69.19
110,71.19,69.15
111,66.95,69.31
112,66.6,69.08
113,71.02,68.95
114,66.74,69.2
115,71.14,70.03
116,67.45,69.18
117,70.31,69.18
118,71.14,68.99
119,66.13,69.5
120,70.35,69.21
121,66.12,68.96
122,65.51,69.18
123,69.58,69.14
124,71.26,69.12
125,66.68,69.42
126,71.86,69.12
127,70.42,69.01
128,72.22,69.16
129,69.85,69.0
130,67.19,68.85
131,67.63,68.79
132,71.21,69.29
133,66.94,69.24
134,66.63,69.55
135,69.43,69.26
136,65.93,69.09
137,68.63,69.31
138,70.53,68.8
139,70.69,68.87
140,65.17,68.75
141,70.89,69.47
142,71.07,69.09
143,71.04,69.21
144,69.09,69.43
145,69.63,69.38
146,66.69,69.25
147,70.65,69.28
148,66.5,68.8
149,70.18,69.22
150,66.2,69.91
151,64.61,69.43
152,72.17,69.08
153,70.35,69.59
154,70.72,69.0
155,69.87,68.91
156,60.98,69.12
157,74.52,68.87
158,68.9,69.35
159,68.87,70.02
160,67.58,69.94
161,65.05,69.38
162,60.93,69.2
163,69.22,69.11
164,70.81,69.41
165,65.92,69.46
166,69.42,69.53
167,69.82,69.23
168,68.67,69.78
169,69.48,68.95
170,69.91,69.02
171,69.64,69.48
172,69.56,69.8
173,69.35,70.2
174,69.4,69.03
175,69.03,68.88
176,68.75,69.27
177,68.81,69.23
178,69.92,69.7
179,68.15,69.33
180,76.4,69.14
181,72.03,69.26
182,71.01,69.26
183,73.21,69.03
184,70.85,69.19
185,58.36,69.13
186,71.26,69.62
187,67.85,69.44
188,66.12,69.42
189,65.87,69.24
190,69.75,69.24
