,real,pred
0,71.1,69.7
1,69.71,69.68
2,69.23,69.47
3,67.09,69.55
4,71.03,69.97
5,68.71,69.62
6,70.72,69.99
7,70.16,69.73
8,71.55,70.11
9,70.2,69.93
10,68.51,70.28
11,70.65,70.05
12,70.37,69.84
13,70.93,69.8
14,70.58,70.2
15,70.41,70.21
16,70.43,69.61
17,68.91,69.84
18,69.1,69.58
19,68.12,70.06
20,67.5,70.01
21,69.42,69.85
22,69.54,69.75
23,66.56,69.66
24,66.44,70.29
25,74.56,69.78
26,73.74,70.03
27,72.19,70.0
28,74.42,70.15
29,73.11,70.12
30,73.3,69.74
31,73.63,69.95
32,67.15,70.0
33,68.82,70.11
34,68.56,70.06
35,71.96,69.75
36,68.18,69.78
37,72.67,69.84
38,78.76,69.89
39,68.43,69.92
40,70.34,69.82
41,66.68,69.65
42,68.21,69.64
43,70.98,69.57
44,71.39,69.64
45,71.0,70.05
46,68.02,69.88
47,73.62,69.89
48,70.34,69.6
49,69.14,69.65
50,69.58,69.46
51,66.75,69.93
52,70.25,69.81
53,65.99,69.86
54,67.38,69.82
55,69.22,70.06
56,70.26,69.88
57,66.02,69.85
58,68.78,69.96
59,69.55,69.38
60,65.92,69.47
61,70.97,69.7
62,70.88,69.78
63,69.68,69.81
64,68.87,69.68
65,68.27,69.58
66,65.36,69.44
67,67.17,69.39
68,83.35,69.74
69,65.78,69.69
70,83.35,69.83
71,71.31,69.82
72,65.38,69.84
73,83.36,69.99
74,61.82,69.84
75,83.35,69.83
76,65.7,69.52
77,68.7,69.87
78,70.44,69.72
79,83.35,69.79
80,83.35,69.8
81,65.48,69.67
82,69.07,69.96
83,83.35,69.46
84,70.97,69.77
85,83.35,69.57
86,66.48,70.09
87,70.33,69.87
88,66.72,69.57
89,67.66,69.71
90,83.35,69.46
91,83.35,69.69
92,67.66,69.56
93,83.36,69.27
94,83.35,69.49
95,68.09,69.41
96,71.48,69.55
97,67.64,69.8
98,72.45,69.71
99,71.74,69.76
100,73.24,69.92
101,72.59,69.9
102,71.31,69.89
103,70.66,69.69
104,71.52,69.78
105,69.75,69.79
106,71.46,69.89
107,71.39,69.66
108,71.0,69.86
109,66.38,69.67
110,71.19,69.41
111,66.95,69.51
112,66.6,69.32
113,71.02,69.46
114,66.74,69.52
115,71.14,69.46
116,67.45,69.82
117,70.31,69.7
118,71.14,69.87
119,66.13,69.94
120,70.35,69.86
121,66.12,69.84
122,65.51,69.89
123,69.58,69.79
124,71.26,69.62
125,66.68,69.67
126,71.86,69.62
127,70.42,69.53
128,72.22,69.8
129,69.85,69.65
130,67.19,69.38
131,67.63,69.63
132,71.21,69.78
133,66.94,70.11
134,66.63,70.05
135,69.43,69.83
136,65.93,69.73
137,68.63,69.71
138,70.53,69.73
139,70.69,69.66
140,65.17,69.64
141,70.89,69.91
142,71.07,69.89
143,71.04,69.7
144,69.09,69.39
145,69.63,69.72
146,66.69,70.0
147,70.65,69.95
148,66.5,69.68
149,70.18,69.54
150,66.2,70.02
151,64.61,69.95
152,72.17,69.67
153,70.35,69.73
154,70.72,69.78
155,69.87,69.96
156,60.98,69.82
157,74.52,69.93
158,68.9,69.59
159,68.87,69.91
160,67.58,69.92
161,65.05,70.01
162,60.93,70.09
163,69.22,70.05
164,70.81,69.75
165,65.92,69.87
166,69.42,69.84
167,69.82,69.69
168,68.67,69.46
169,69.48,69.69
170,69.91,69.69
171,69.64,69.39
172,69.56,69.89
173,69.35,69.61
174,69.4,69.75
175,69.03,69.69
176,68.75,70.06
177,68.81,70.1
178,69.92,70.11
179,68.15,70.0
180,76.4,69.69
181,72.03,69.95
182,71.01,69.91
183,73.21,69.83
184,70.85,69.68
185,58.36,69.55
186,71.26,69.7
187,67.85,69.95
188,66.12,69.82
189,65.87,69.75
190,69.75,69.84
