,real,pred
0,71.1,68.24
1,69.71,69.05
2,69.23,68.46
3,67.09,68.43
4,71.03,69.35
5,68.71,68.76
6,70.72,69.67
7,70.16,68.99
8,71.55,69.36
9,70.2,69.05
10,68.51,69.49
11,70.65,70.93
12,70.37,68.61
13,70.93,69.44
14,70.58,70.05
15,70.41,69.76
16,70.43,69.49
17,68.91,70.5
18,69.1,68.54
19,68.12,69.17
20,67.5,69.29
21,69.42,69.15
22,69.54,68.39
23,66.56,68.77
24,66.44,71.3
25,74.56,69.44
26,73.74,70.63
27,72.19,69.27
28,74.42,68.96
29,73.11,70.0
30,73.3,69.92
31,73.63,70.49
32,67.15,69.34
33,68.82,70.05
34,68.56,71.06
35,71.96,69.39
36,68.18,69.12
37,72.67,70.9
38,78.76,70.44
39,68.43,71.75
40,70.34,69.46
41,66.68,69.48
42,68.21,70.23
43,70.98,69.0
44,71.39,69.21
45,71.0,69.69
46,68.02,70.56
47,73.62,71.8
48,70.34,69.43
49,69.14,68.94
50,69.58,68.4
51,66.75,69.47
52,70.25,69.03
53,65.99,69.83
54,67.38,69.39
55,69.22,71.01
56,70.26,69.37
57,66.02,69.33
58,68.78,69.52
59,69.55,68.54
60,65.92,68.36
61,70.97,70.1
62,70.88,69.87
63,69.68,69.33
64,68.87,70.11
65,68.27,71.13
66,65.36,69.32
67,67.17,68.27
68,83.35,68.43
69,65.78,68.48
70,83.35,68.53
71,71.31,69.09
72,65.38,68.86
73,83.36,70.22
74,61.82,68.44
75,83.35,68.52
76,65.7,69.0
77,68.7,69.37
78,70.44,70.34
79,83.35,69.69
80,83.35,68.47
81,65.48,68.43
82,69.07,69.85
83,83.35,69.85
84,70.97,69.05
85,83.35,68.29
86,66.48,68.41
87,70.33,69.23
88,66.72,68.24
89,67.66,68.32
90,83.35,68.56
91,83.35,68.33
92,67.66,68.34
93,83.36,68.24
94,83.35,68.55
95,68.09,69.33
96,71.48,70.01
97,67.64,69.47
98,72.45,68.84
99,71.74,69.35
100,73.24,69.05
101,72.59,69.23
102,71.31,69.65
103,70.66,68.35
104,71.52,70.59
105,69.75,68.26
106,71.46,69.66
107,71.39,68.99
108,71.0,69.07
109,66.38,69.23
110,71.19,68.77
111,66.95,68.24
112,66.6,68.48
113,71.02,68.34
114,66.74,70.28
115,71.14,72.11
116,67.45,70.53
117,70.31,69.14
118,71.14,70.46
119,66.13,70.28
120,70.35,68.73
121,66.12,68.96
122,65.51,71.62
123,69.58,70.91
124,71.26,70.39
125,66.68,69.94
126,71.86,69.83
127,70.42,68.63
128,72.22,69.91
129,69.85,69.85
130,67.19,68.44
131,67.63,69.74
132,71.21,69.95
133,66.94,69.81
134,66.63,70.34
135,69.43,69.51
136,65.93,68.85
137,68.63,69.2
138,70.53,70.0
139,70.69,69.05
140,65.17,68.76
141,70.89,69.64
142,71.07,73.49
143,71.04,70.35
144,69.09,69.17
145,69.63,70.14
146,66.69,69.02
147,70.65,69.57
148,66.5,68.5
149,70.18,68.67
150,66.2,69.0
151,64.61,70.75
152,72.17,70.05
153,70.35,69.18
154,70.72,69.26
155,69.87,68.64
156,60.98,68.37
157,74.52,69.79
158,68.9,68.99
159,68.87,70.9
160,67.58,70.47
161,65.05,70.48
162,60.93,68.95
163,69.22,69.41
164,70.81,69.7
165,65.92,71.18
166,69.42,70.91
167,69.82,69.99
168,68.67,68.31
169,69.48,68.82
170,69.91,69.63
171,69.64,68.71
172,69.56,69.75
173,69.35,68.86
174,69.4,70.58
175,69.03,68.44
176,68.75,68.5
177,68.81,68.86
178,69.92,70.91
179,68.15,70.13
180,76.4,68.66
181,72.03,68.67
182,71.01,68.96
183,73.21,70.36
184,70.85,70.0
185,58.36,70.03
186,71.26,69.43
187,67.85,68.56
188,66.12,70.07
189,65.87,70.08
190,69.75,69.55
