,real,pred
0,71.1,68.84
1,69.71,69.87
2,69.23,69.04
3,67.09,70.27
4,71.03,69.7
5,68.71,69.46
6,70.72,69.89
7,70.16,69.77
8,71.55,69.63
9,70.2,69.27
10,68.51,69.93
11,70.65,70.16
12,70.37,69.58
13,70.93,69.11
14,70.58,69.53
15,70.41,69.96
16,70.43,69.48
17,68.91,69.61
18,69.1,70.28
19,68.12,70.06
20,67.5,69.78
21,69.42,68.78
22,69.54,69.29
23,66.56,69.46
24,66.44,70.06
25,74.56,69.35
26,73.74,69.99
27,72.19,70.33
28,74.42,70.3
29,73.11,69.32
30,73.3,69.4
31,73.63,69.05
32,67.15,69.73
33,68.82,70.01
34,68.56,69.9
35,71.96,69.55
36,68.18,69.93
37,72.67,69.63
38,78.76,69.91
39,68.43,69.48
40,70.34,69.16
41,66.68,69.85
42,68.21,70.44
43,70.98,69.28
44,71.39,69.48
45,71.0,70.16
46,68.02,69.96
47,73.62,70.24
48,70.34,69.48
49,69.14,68.81
50,69.58,67.91
51,66.75,69.55
52,70.25,69.38
53,65.99,69.96
54,67.38,69.89
55,69.22,70.56
56,70.26,69.88
57,66.02,69.38
58,68.78,69.29
59,69.55,69.38
60,65.92,69.27
61,70.97,69.91
62,70.88,69.07
63,69.68,69.86
64,68.87,70.7
65,68.27,69.57
66,65.36,68.81
67,67.17,68.97
68,83.35,69.81
69,65.78,69.49
70,83.35,69.56
71,71.31,69.62
72,65.38,69.61
73,83.36,69.56
74,61.82,68.74
75,83.35,68.95
76,65.7,68.48
77,68.7,69.98
78,70.44,69.46
79,83.35,69.07
80,83.35,68.38
81,65.48,68.88
82,69.07,69.61
83,83.35,69.61
84,70.97,68.73
85,83.35,69.1
86,66.48,69.58
87,70.33,69.81
88,66.72,69.22
89,67.66,68.4
90,83.35,69.0
91,83.35,67.66
92,67.66,68.68
93,83.36,68.27
94,83.35,69.01
95,68.09,68.93
96,71.48,69.38
97,67.64,69.46
98,72.45,69.09
99,71.74,69.22
100,73.24,69.47
101,72.59,68.75
102,71.31,69.36
103,70.66,69.01
104,71.52,70.57
105,69.75,69.41
106,71.46,69.45
107,71.39,69.94
108,71.0,70.09
109,66.38,69.35
110,71.19,69.11
111,66.95,68.38
112,66.6,68.8
113,71.02,68.84
114,66.74,69.21
115,71.14,69.2
116,67.45,69.71
117,70.31,70.35
118,71.14,69.81
119,66.13,69.1
120,70.35,69.02
121,66.12,69.75
122,65.51,70.02
123,69.58,69.35
124,71.26,69.28
125,66.68,69.58
126,71.86,69.59
127,70.42,68.64
128,72.22,69.16
129,69.85,70.53
130,67.19,69.38
131,67.63,69.19
132,71.21,70.45
133,66.94,69.78
134,66.63,69.85
135,69.43,69.93
136,65.93,69.43
137,68.63,70.03
138,70.53,69.76
139,70.69,69.43
140,65.17,68.76
141,70.89,69.89
142,71.07,69.88
143,71.04,70.31
144,69.09,69.22
145,69.63,69.32
146,66.69,70.11
147,70.65,69.87
148,66.5,69.09
149,70.18,69.5
150,66.2,69.87
151,64.61,69.89
152,72.17,70.13
153,70.35,69.36
154,70.72,69.84
155,69.87,69.02
156,60.98,69.42
157,74.52,69.42
158,68.9,69.83
159,68.87,70.29
160,67.58,70.17
161,65.05,70.14
162,60.93,69.82
163,69.22,69.7
164,70.81,69.64
165,65.92,70.16
166,69.42,70.03
167,69.82,69.92
168,68.67,69.1
169,69.48,69.63
170,69.91,69.63
171,69.64,68.84
172,69.56,69.52
173,69.35,70.27
174,69.4,70.23
175,69.03,69.33
176,68.75,69.12
177,68.81,69.96
178,69.92,70.17
179,68.15,69.49
180,76.4,68.92
181,72.03,69.64
182,71.01,70.23
183,73.21,70.12
184,70.85,69.52
185,58.36,70.1
186,71.26,70.33
187,67.85,70.14
188,66.12,69.28
189,65.87,69.82
190,69.75,69.63
