,real,pred
0,71.1,69.96
1,69.71,70.85
2,69.23,70.47
3,67.09,71.36
4,71.03,71.94
5,68.71,71.27
6,70.72,71.52
7,70.16,71.05
8,71.55,71.05
9,70.2,71.22
10,68.51,70.71
11,70.65,71.4
12,70.37,71.43
13,70.93,70.36
14,70.58,70.8
15,70.41,70.6
16,70.43,71.03
17,68.91,71.13
18,69.1,69.95
19,68.12,70.88
20,67.5,70.07
21,69.42,70.23
22,69.54,70.62
23,66.56,69.85
24,66.44,71.67
25,74.56,70.65
26,73.74,71.17
27,72.19,71.35
28,74.42,70.7
29,73.11,71.61
30,73.3,71.37
31,73.63,71.27
32,67.15,71.23
33,68.82,71.53
34,68.56,71.93
35,71.96,71.38
36,68.18,71.37
37,72.67,71.27
38,78.76,71.47
39,68.43,71.1
40,70.34,70.94
41,66.68,70.57
42,68.21,70.65
43,70.98,70.65
44,71.39,70.78
45,71.0,70.28
46,68.02,70.98
47,73.62,70.17
48,70.34,70.14
49,69.14,69.68
50,69.58,69.97
51,66.75,70.75
52,70.25,69.46
53,65.99,70.37
54,67.38,70.12
55,69.22,69.28
56,70.26,69.21
57,66.02,68.95
58,68.78,69.39
59,69.55,69.23
60,65.92,69.04
61,70.97,69.38
62,70.88,69.74
63,69.68,68.94
64,68.87,69.29
65,68.27,69.24
66,65.36,69.44
67,67.17,69.27
68,83.35,69.48
69,65.78,69.77
70,83.35,69.79
71,71.31,69.29
72,65.38,69.34
73,83.36,69.62
74,61.82,69.82
75,83.35,69.49
76,65.7,69.66
77,68.7,70.94
78,70.44,70.56
79,83.35,70.83
80,83.35,70.22
81,65.48,69.89
82,69.07,69.62
83,83.35,69.29
84,70.97,69.89
85,83.35,69.33
86,66.48,69.59
87,70.33,69.98
88,66.72,69.5
89,67.66,69.71
90,83.35,69.39
91,83.35,69.16
92,67.66,68.99
93,83.36,69.34
94,83.35,69.5
95,68.09,69.56
96,71.48,69.17
97,67.64,69.62
98,72.45,69.74
99,71.74,69.76
100,73.24,69.69
101,72.59,69.91
102,71.31,70.12
103,70.66,69.65
104,71.52,69.1
105,69.75,69.98
106,71.46,69.91
107,71.39,69.9
108,71.0,69.47
109,66.38,69.54
110,71.19,69.49
111,66.95,69.85
112,66.6,69.69
113,71.02,69.57
114,66.74,70.72
115,71.14,70.99
116,67.45,70.6
117,70.31,70.63
118,71.14,71.06
119,66.13,71.71
120,70.35,70.68
121,66.12,70.08
122,65.51,70.58
123,69.58,70.35
124,71.26,69.51
125,66.68,69.39
126,71.86,70.1
127,70.42,70.13
128,72.22,70.06
129,69.85,69.85
130,67.19,70.02
131,67.63,69.96
132,71.21,69.66
133,66.94,69.25
134,66.63,69.63
135,69.43,69.93
136,65.93,69.74
137,68.63,69.68
138,70.53,69.43
139,70.69,69.38
140,65.17,70.04
141,70.89,69.95
142,71.07,70.08
143,71.04,70.08
144,69.09,69.22
145,69.63,69.49
146,66.69,69.44
147,70.65,69.43
148,66.5,69.36
149,70.18,69.14
150,66.2,70.19
151,64.61,69.66
152,72.17,69.62
153,70.35,69.61
154,70.72,69.91
155,69.87,69.8
156,60.98,70.36
157,74.52,70.17
158,68.9,70.36
159,68.87,69.56
160,67.58,69.75
161,65.05,69.51
162,60.93,70.0
163,69.22,69.84
164,70.81,69.75
165,65.92,70.81
166,69.42,69.73
167,69.82,70.02
168,68.67,69.34
169,69.48,69.05
170,69.91,69.58
171,69.64,70.16
172,69.56,70.34
173,69.35,70.11
174,69.4,69.69
175,69.03,69.71
176,68.75,69.75
177,68.81,70.12
178,69.92,70.2
179,68.15,70.28
180,76.4,69.71
181,72.03,70.53
182,71.01,70.1
183,73.21,69.99
184,70.85,70.53
185,58.36,70.29
186,71.26,70.1
187,67.85,70.37
188,66.12,70.41
189,65.87,70.92
190,69.75,70.35
