,real,pred
0,71.1,69.03
1,69.71,69.37
2,69.23,68.56
3,67.09,69.57
4,71.03,69.97
5,68.71,70.43
6,70.72,70.14
7,70.16,69.17
8,71.55,69.34
9,70.2,70.01
10,68.51,69.98
11,70.65,70.3
12,70.37,69.63
13,70.93,70.01
14,70.58,69.97
15,70.41,70.65
16,70.43,69.36
17,68.91,69.66
18,69.1,69.74
19,68.12,70.29
20,67.5,69.91
21,69.42,70.18
22,69.54,69.08
23,66.56,69.75
24,66.44,71.19
25,74.56,69.75
26,73.74,70.38
27,72.19,69.56
28,74.42,70.09
29,73.11,70.72
30,73.3,70.3
31,73.63,70.42
32,67.15,70.84
33,68.82,70.94
34,68.56,70.99
35,71.96,69.85
36,68.18,69.7
37,72.67,70.43
38,78.76,70.56
39,68.43,71.38
40,70.34,70.29
41,66.68,69.84
42,68.21,71.34
43,70.98,72.6
44,71.39,69.78
45,71.0,69.8
46,68.02,70.3
47,73.62,70.3
48,70.34,69.31
49,69.14,69.37
50,69.58,69.23
51,66.75,70.59
52,70.25,70.16
53,65.99,70.46
54,67.38,70.01
55,69.22,70.28
56,70.26,70.52
57,66.02,69.62
58,68.78,70.24
59,69.55,69.06
60,65.92,69.64
61,70.97,70.27
62,70.88,69.6
63,69.68,69.86
64,68.87,69.84
65,68.27,69.39
66,65.36,68.79
67,67.17,69.37
68,83.35,69.28
69,65.78,68.45
70,83.35,69.72
71,71.31,69.83
72,65.38,69.98
73,83.36,70.03
74,61.82,69.43
75,83.35,69.58
76,65.7,69.26
77,68.7,70.06
78,70.44,69.71
79,83.35,69.74
80,83.35,69.44
81,65.48,69.24
82,69.07,69.84
83,83.35,69.38
84,70.97,69.47
85,83.35,68.78
86,66.48,69.64
87,70.33,69.95
88,66.72,69.23
89,67.66,69.06
90,83.35,69.15
91,83.35,69.54
92,67.66,68.4
93,83.36,68.16
94,83.35,69.0
95,68.09,69.27
96,71.48,70.0
97,67.64,70.29
98,72.45,69.4
99,71.74,69.82
100,73.24,69.39
101,72.59,69.82
102,71.31,69.28
103,70.66,69.13
104,71.52,70.56
105,69.75,69.98
106,71.46,70.15
107,71.39,70.3
108,71.0,69.7
109,66.38,69.73
110,71.19,69.67
111,66.95,69.92
112,66.6,68.44
113,71.02,69.71
114,66.74,70.26
115,71.14,70.36
116,67.45,70.6
117,70.31,70.76
118,71.14,70.81
119,66.13,70.02
120,70.35,70.12
121,66.12,69.11
122,65.51,71.33
123,69.58,71.9
124,71.26,69.54
125,66.68,70.03
126,71.86,70.02
127,70.42,69.5
128,72.22,69.53
129,69.85,69.65
130,67.19,69.26
131,67.63,68.69
132,71.21,70.45
133,66.94,70.11
134,66.63,69.55
135,69.43,69.53
136,65.93,69.61
137,68.63,69.67
138,70.53,69.47
139,70.69,69.51
140,65.17,69.29
141,70.89,70.56
142,71.07,70.72
143,71.04,71.06
144,69.09,69.36
145,69.63,68.95
146,66.69,70.38
147,70.65,70.76
148,66.5,69.59
149,70.18,69.7
150,66.2,71.02
151,64.61,70.52
152,72.17,69.77
153,70.35,69.87
154,70.72,70.03
155,69.87,69.6
156,60.98,70.18
157,74.52,70.77
158,68.9,69.86
159,68.87,69.77
160,67.58,70.41
161,65.05,69.91
162,60.93,70.06
163,69.22,69.79
164,70.81,69.42
165,65.92,70.61
166,69.42,70.68
167,69.82,70.68
168,68.67,69.88
169,69.48,70.12
170,69.91,71.04
171,69.64,69.55
172,69.56,70.06
173,69.35,70.3
174,69.4,70.3
175,69.03,69.28
176,68.75,69.42
177,68.81,69.96
178,69.92,71.05
179,68.15,71.0
180,76.4,69.77
181,72.03,69.69
182,71.01,70.53
183,73.21,70.45
184,70.85,70.31
185,58.36,69.77
186,71.26,69.74
187,67.85,69.93
188,66.12,69.76
189,65.87,69.61
190,69.75,69.15
