,real,pred
0,67.5,69.9
1,69.42,69.55
2,69.54,72.4
3,66.56,73.5
4,66.44,72.22
5,74.56,69.03
6,73.74,70.04
7,72.19,69.88
8,74.42,70.92
9,73.11,70.61
10,73.3,68.98
11,73.63,69.56
12,67.15,68.58
13,68.82,68.48
14,68.56,68.98
15,71.96,70.6
16,68.18,71.07
17,72.67,69.32
18,78.76,69.69
19,68.43,68.92
20,70.34,70.66
21,66.68,68.82
22,68.21,68.48
23,70.98,68.51
24,71.39,70.32
25,71.0,70.77
26,68.02,69.86
27,73.62,69.36
28,70.34,68.97
29,69.14,68.44
30,69.58,68.74
31,66.75,69.24
32,70.25,69.48
33,65.99,69.44
34,67.38,68.81
35,69.22,69.16
36,70.26,70.1
37,66.02,68.72
38,68.78,69.0
39,69.55,68.94
40,65.92,68.79
41,70.97,69.03
42,70.88,70.78
43,69.68,69.71
44,68.87,69.84
45,68.27,71.14
46,65.36,69.97
47,67.17,70.05
48,83.35,70.08
49,65.78,68.75
50,83.35,69.09
51,71.31,69.62
52,65.38,69.48
53,83.36,69.47
54,61.82,68.84
55,83.35,68.76
56,65.7,68.74
57,68.7,70.12
58,70.44,69.58
59,83.35,71.08
60,83.35,70.85
61,65.48,69.77
62,69.07,69.47
63,83.35,68.66
64,70.97,68.65
65,83.35,68.74
66,66.48,69.35
67,70.33,69.52
68,66.72,69.18
69,67.66,69.48
70,83.35,69.25
71,83.35,68.93
72,67.66,68.95
73,83.36,68.83
74,83.35,69.21
75,68.09,70.12
76,71.48,69.34
77,67.64,69.3
78,72.45,69.11
79,71.74,68.63
80,73.24,68.78
81,72.59,68.76
82,71.31,68.68
83,70.66,69.28
84,71.52,70.28
85,69.75,69.79
86,71.46,69.45
87,71.39,69.02
88,71.0,69.12
89,66.38,68.73
90,71.19,68.99
91,66.95,69.1
92,66.6,69.39
93,71.02,69.71
94,66.74,69.45
95,71.14,68.68
96,67.45,69.0
97,70.31,69.01
98,71.14,69.18
99,66.13,68.76
100,70.35,69.28
101,66.12,69.55
102,65.51,69.93
103,69.58,69.64
104,71.26,69.19
105,66.68,69.59
106,71.86,69.16
107,70.42,68.81
108,72.22,68.94
109,69.85,69.85
110,67.19,70.45
111,67.63,69.96
112,71.21,70.02
113,66.94,69.46
114,66.63,69.66
115,69.43,70.48
116,65.93,70.57
117,68.63,68.64
118,70.53,68.47
119,70.69,68.62
120,65.17,68.85
121,70.89,68.83
122,71.07,69.94
123,71.04,70.74
124,69.09,68.85
125,69.63,69.23
126,66.69,69.39
127,70.65,69.68
128,66.5,69.61
129,70.18,70.3
130,66.2,70.13
131,64.61,68.65
132,72.17,68.93
133,70.35,69.91
134,70.72,69.43
135,69.87,69.99
136,60.98,69.42
137,74.52,69.4
138,68.9,69.48
139,68.87,69.33
140,67.58,69.19
141,65.05,68.8
142,60.93,68.75
143,69.22,69.45
144,70.81,68.96
145,65.92,69.22
146,69.42,70.14
147,69.82,71.5
148,68.67,69.2
149,69.48,69.26
150,69.91,70.38
151,69.64,69.29
152,69.56,69.09
153,69.35,69.31
154,69.4,68.95
155,69.03,68.7
156,68.75,69.73
157,68.81,69.31
158,69.92,69.31
159,68.15,69.76
160,76.4,69.62
161,72.03,69.53
162,71.01,71.12
163,73.21,69.52
164,70.85,68.96
165,58.36,69.77
166,71.26,70.18
167,67.85,69.08
168,66.12,70.01
169,65.87,69.49
170,69.75,70.13
