,real,pred
0,71.1,69.68
1,69.71,69.59
2,69.23,69.48
3,67.09,69.65
4,71.03,69.65
5,68.71,69.81
6,70.72,69.99
7,70.16,69.88
8,71.55,69.8
9,70.2,70.17
10,68.51,70.28
11,70.65,70.16
12,70.37,70.0
13,70.93,70.11
14,70.58,69.88
15,70.41,70.23
16,70.43,69.82
17,68.91,69.87
18,69.1,69.64
19,68.12,70.05
20,67.5,69.75
21,69.42,69.79
22,69.54,69.37
23,66.56,69.75
24,66.44,70.2
25,74.56,69.62
26,73.74,69.67
27,72.19,69.95
28,74.42,70.06
29,73.11,70.09
30,73.3,69.56
31,73.63,69.88
32,67.15,69.56
33,68.82,69.58
34,68.56,69.7
35,71.96,69.59
36,68.18,69.7
37,72.67,70.05
38,78.76,69.87
39,68.43,69.78
40,70.34,69.64
41,66.68,69.5
42,68.21,69.66
43,70.98,69.51
44,71.39,69.57
45,71.0,69.72
46,68.02,69.98
47,73.62,69.8
48,70.34,69.72
49,69.14,69.55
50,69.58,69.65
51,66.75,69.85
52,70.25,69.72
53,65.99,69.68
54,67.38,69.97
55,69.22,69.99
56,70.26,70.32
57,66.02,69.95
58,68.78,70.0
59,69.55,69.64
60,65.92,69.79
61,70.97,69.82
62,70.88,69.94
63,69.68,69.7
64,68.87,69.91
65,68.27,69.71
66,65.36,69.78
67,67.17,69.06
68,83.35,69.58
69,65.78,69.4
70,83.35,69.39
71,71.31,69.72
72,65.38,69.8
73,83.36,69.64
74,61.82,69.59
75,83.35,69.46
76,65.7,69.78
77,68.7,69.88
78,70.44,69.73
79,83.35,69.94
80,83.35,69.85
81,65.48,69.68
82,69.07,69.92
83,83.35,69.99
84,70.97,69.73
85,83.35,69.47
86,66.48,69.74
87,70.33,69.68
88,66.72,69.36
89,67.66,69.58
90,83.35,69.72
91,83.35,69.47
92,67.66,69.28
93,83.36,69.3
94,83.35,69.36
95,68.09,69.65
96,71.48,69.6
97,67.64,69.66
98,72.45,69.66
99,71.74,69.62
100,73.24,69.99
101,72.59,69.64
102,71.31,69.45
103,70.66,69.68
104,71.52,69.68
105,69.75,69.75
106,71.46,69.79
107,71.39,70.36
108,71.0,69.85
109,66.38,69.73
110,71.19,69.63
111,66.95,69.49
112,66.6,69.5
113,71.02,69.38
114,66.74,69.93
115,71.14,70.04
116,67.45,69.71
117,70.31,69.63
118,71.14,70.13
119,66.13,69.9
120,70.35,69.71
121,66.12,69.72
122,65.51,69.86
123,69.58,69.55
124,71.26,69.88
125,66.68,69.88
126,71.86,69.99
127,70.42,69.58
128,72.22,69.66
129,69.85,69.59
130,67.19,69.47
131,67.63,69.48
132,71.21,70.13
133,66.94,70.0
134,66.63,69.95
135,69.43,70.02
136,65.93,69.81
137,68.63,69.79
138,70.53,69.74
139,70.69,69.66
140,65.17,69.86
141,70.89,69.68
142,71.07,69.69
143,71.04,69.87
144,69.09,69.54
145,69.63,69.73
146,66.69,69.91
147,70.65,69.53
148,66.5,69.55
149,70.18,69.93
150,66.2,69.88
151,64.61,69.72
152,72.17,69.86
153,70.35,69.78
154,70.72,69.59
155,69.87,69.73
156,60.98,69.44
157,74.52,69.54
158,68.9,69.8
159,68.87,70.25
160,67.58,69.86
161,65.05,69.93
162,60.93,69.6
163,69.22,70.06
164,70.81,69.66
165,65.92,69.86
166,69.42,69.74
167,69.82,69.77
168,68.67,69.54
169,69.48,69.84
170,69.91,69.61
171,69.64,69.59
172,69.56,69.84
173,69.35,70.0
174,69.4,69.95
175,69.03,69.94
176,68.75,70.01
177,68.81,69.97
178,69.92,70.16
179,68.15,69.91
180,76.4,69.92
181,72.03,69.59
182,71.01,69.56
183,73.21,69.88
184,70.85,69.85
185,58.36,69.76
186,71.26,70.05
187,67.85,69.79
188,66.12,69.93
189,65.87,69.7
190,69.75,69.99
