,real,pred
0,71.1,69.25
1,69.71,69.49
2,69.23,69.58
3,67.09,69.51
4,71.03,69.52
5,68.71,69.36
6,70.72,69.24
7,70.16,69.3
8,71.55,69.79
9,70.2,69.76
10,68.51,69.48
11,70.65,69.48
12,70.37,69.76
13,70.93,70.1
14,70.58,70.09
15,70.41,69.82
16,70.43,69.62
17,68.91,69.85
18,69.1,69.38
19,68.12,69.72
20,67.5,69.38
21,69.42,69.68
22,69.54,69.77
23,66.56,69.7
24,66.44,70.02
25,74.56,69.43
26,73.74,69.84
27,72.19,69.52
28,74.42,69.57
29,73.11,69.66
30,73.3,69.48
31,73.63,69.92
32,67.15,69.56
33,68.82,69.73
34,68.56,69.54
35,71.96,69.65
36,68.18,69.64
37,72.67,70.01
38,78.76,69.66
39,68.43,69.86
40,70.34,69.45
41,66.68,69.84
42,68.21,69.63
43,70.98,69.54
44,71.39,69.68
45,71.0,69.7
46,68.02,69.84
47,73.62,69.62
48,70.34,69.59
49,69.14,69.33
50,69.58,69.3
51,66.75,69.68
52,70.25,69.49
53,65.99,69.89
54,67.38,69.57
55,69.22,70.07
56,70.26,69.76
57,66.02,69.56
58,68.78,69.78
59,69.55,69.54
60,65.92,69.89
61,70.97,69.51
62,70.88,69.72
63,69.68,69.52
64,68.87,70.01
65,68.27,69.87
66,65.36,69.52
67,67.17,69.2
68,83.35,69.49
69,65.78,69.43
70,83.35,69.35
71,71.31,69.61
72,65.38,69.88
73,83.36,69.49
74,61.82,69.36
75,83.35,69.35
76,65.7,69.83
77,68.7,69.92
78,70.44,69.68
79,83.35,69.89
80,83.35,69.57
81,65.48,69.56
82,69.07,69.75
83,83.35,69.46
84,70.97,69.62
85,83.35,69.2
86,66.48,69.59
87,70.33,69.32
88,66.72,69.56
89,67.66,69.52
90,83.35,69.58
91,83.35,69.44
92,67.66,69.21
93,83.36,69.55
94,83.35,69.6
95,68.09,69.93
96,71.48,69.58
97,67.64,69.55
98,72.45,69.34
99,71.74,69.61
100,73.24,69.78
101,72.59,69.73
102,71.31,69.73
103,70.66,69.73
104,71.52,69.68
105,69.75,69.74
106,71.46,69.54
107,71.39,69.71
108,71.0,69.88
109,66.38,69.53
110,71.19,69.42
111,66.95,69.11
112,66.6,69.43
113,71.02,69.78
114,66.74,70.1
115,71.14,69.78
116,67.45,69.56
117,70.31,69.67
118,71.14,69.8
119,66.13,69.81
120,70.35,69.68
121,66.12,69.79
122,65.51,69.74
123,69.58,69.69
124,71.26,69.59
125,66.68,69.64
126,71.86,69.62
127,70.42,69.62
128,72.22,69.58
129,69.85,69.49
130,67.19,69.59
131,67.63,69.44
132,71.21,69.55
133,66.94,69.9
134,66.63,69.72
135,69.43,69.59
136,65.93,69.58
137,68.63,69.6
138,70.53,69.58
139,70.69,69.79
140,65.17,69.71
141,70.89,69.7
142,71.07,69.79
143,71.04,69.65
144,69.09,69.69
145,69.63,69.64
146,66.69,69.52
147,70.65,69.59
148,66.5,69.32
149,70.18,69.41
150,66.2,69.86
151,64.61,69.86
152,72.17,69.68
153,70.35,69.68
154,70.72,69.89
155,69.87,69.95
156,60.98,69.63
157,74.52,69.94
158,68.9,69.81
159,68.87,70.0
160,67.58,69.92
161,65.05,69.48
162,60.93,69.47
163,69.22,69.85
164,70.81,69.59
165,65.92,69.84
166,69.42,69.86
167,69.82,69.76
168,68.67,69.47
169,69.48,69.88
170,69.91,69.86
171,69.64,69.68
172,69.56,69.88
173,69.35,69.8
174,69.4,69.83
175,69.03,69.38
176,68.75,69.47
177,68.81,69.67
178,69.92,69.72
179,68.15,70.17
180,76.4,69.84
181,72.03,69.59
182,71.01,69.73
183,73.21,70.1
184,70.85,69.51
185,58.36,69.48
186,71.26,69.68
187,67.85,69.61
188,66.12,69.45
189,65.87,69.31
190,69.75,69.71
