,real,pred
0,66.68,69.39
1,68.21,69.39
2,70.98,69.39
3,71.39,69.4
4,71.0,69.41
5,68.02,69.39
6,73.62,69.4
7,70.34,69.39
8,69.14,69.39
9,69.58,69.39
10,66.75,69.4
11,70.25,69.39
12,65.99,69.39
13,67.38,69.39
14,69.22,69.39
15,70.26,69.39
16,66.02,69.42
17,68.78,69.4
18,69.55,69.39
19,65.92,69.4
20,70.97,69.41
21,70.88,69.4
22,69.68,69.39
23,68.87,69.4
24,68.27,69.4
25,65.36,69.4
26,67.17,69.4
27,83.35,69.39
28,65.78,69.39
29,83.35,69.4
30,71.31,69.4
31,65.38,69.4
32,83.36,69.4
33,83.35,69.4
34,65.7,69.41
35,68.7,69.4
36,70.44,69.41
37,83.35,69.4
38,83.35,69.42
39,65.48,69.43
40,69.07,69.4
41,83.35,69.4
42,70.97,69.42
43,83.35,69.4
44,66.48,70.45
45,70.33,69.41
46,66.72,69.42
47,67.66,69.44
48,83.35,69.41
49,83.35,69.4
50,67.66,69.4
51,83.36,69.42
52,83.35,69.42
53,68.09,69.41
54,71.48,69.4
55,67.64,69.42
56,72.45,69.41
57,71.74,69.4
58,73.24,69.41
59,72.59,69.41
60,71.31,69.41
61,70.66,69.4
62,71.52,69.4
63,69.75,69.4
64,71.46,69.41
65,71.39,69.41
66,71.0,69.4
67,66.38,69.39
68,71.19,69.41
69,66.95,69.39
70,66.6,69.4
71,71.02,69.4
72,66.74,69.4
73,71.14,69.4
74,67.45,69.41
75,70.31,69.41
76,71.14,69.4
77,66.13,69.42
78,70.35,69.43
79,66.12,69.41
80,65.51,69.41
81,69.58,69.44
82,71.26,69.41
83,66.68,69.42
84,71.86,69.42
85,70.42,69.43
86,72.22,69.43
87,69.85,69.4
88,67.19,69.42
89,67.63,69.42
90,71.21,69.41
91,66.94,69.41
92,66.63,69.41
93,69.43,69.41
94,65.93,69.4
95,68.63,69.41
96,70.53,69.41
97,70.69,69.41
98,65.17,69.4
99,70.89,69.39
100,71.07,69.41
101,71.04,69.41
102,69.09,69.39
103,69.63,69.4
104,66.69,69.4
105,70.65,69.41
106,66.5,69.41
107,70.18,69.41
108,66.2,69.42
109,64.61,69.43
110,72.17,69.18
111,70.35,69.41
112,70.72,69.42
113,69.87,69.42
114,74.52,69.41
115,68.9,69.42
116,68.87,69.45
117,67.58,69.43
118,65.05,69.44
119,69.22,69.42
120,70.81,69.43
121,65.92,69.43
122,69.42,69.41
123,69.82,69.43
124,68.67,69.42
125,69.48,69.42
126,69.91,69.44
127,69.64,69.44
128,69.56,69.42
129,69.35,69.42
130,69.4,69.44
131,69.03,69.44
132,68.75,69.42
133,68.81,69.41
134,69.92,69.42
135,68.15,69.44
136,76.4,69.4
137,72.03,69.41
138,71.01,69.42
139,70.85,69.42
140,71.26,69.42
141,67.85,69.42
142,66.12,69.39
143,65.87,69.42
144,69.75,69.4
