,real,pred
0,69.42,69.26
1,69.54,69.28
2,66.56,69.28
3,66.44,69.28
4,74.56,69.28
5,73.74,69.28
6,72.19,69.29
7,74.42,69.28
8,73.11,69.28
9,73.3,69.29
10,73.63,69.28
11,67.15,69.28
12,68.82,69.28
13,68.56,69.28
14,71.96,69.28
15,68.18,69.28
16,72.67,69.28
17,78.76,69.28
18,68.43,69.28
19,70.34,69.28
20,66.68,69.28
21,68.21,69.28
22,70.98,69.28
23,71.39,69.28
24,71.0,69.28
25,68.02,69.28
26,73.62,69.27
27,70.34,69.28
28,69.14,69.28
29,69.58,69.28
30,66.75,69.28
31,70.25,69.28
32,65.99,69.28
33,67.38,69.28
34,69.22,69.28
35,70.26,69.28
36,66.02,69.28
37,68.78,69.28
38,69.55,69.29
39,65.92,69.28
40,70.97,69.28
41,70.88,69.28
42,69.68,69.28
43,68.87,69.28
44,68.27,69.28
45,65.36,69.28
46,67.17,69.28
47,83.35,69.28
48,65.78,69.28
49,83.35,69.28
50,71.31,69.28
51,65.38,69.28
52,83.36,69.28
53,83.35,69.28
54,65.7,69.28
55,68.7,69.28
56,70.44,69.28
57,83.35,69.28
58,83.35,69.28
59,65.48,69.28
60,69.07,69.28
61,83.35,69.28
62,70.97,69.28
63,83.35,69.28
64,66.48,69.28
65,70.33,69.28
66,66.72,69.28
67,67.66,69.28
68,83.35,69.28
69,83.35,69.28
70,67.66,69.27
71,83.36,69.27
72,83.35,69.28
73,68.09,69.28
74,71.48,69.28
75,67.64,69.28
76,72.45,69.28
77,71.74,69.28
78,73.24,69.28
79,72.59,69.28
80,71.31,69.28
81,70.66,69.29
82,71.52,69.3
83,69.75,69.3
84,71.46,69.29
85,71.39,69.29
86,71.0,69.28
87,66.38,69.29
88,71.19,69.29
89,66.95,69.28
90,66.6,69.28
91,71.02,69.28
92,66.74,69.28
93,71.14,69.27
94,67.45,69.29
95,70.31,69.28
96,71.14,69.28
97,66.13,69.27
98,70.35,69.27
99,66.12,69.28
100,65.51,69.28
101,69.58,69.27
102,71.26,69.28
103,66.68,69.29
104,71.86,69.29
105,70.42,69.28
106,72.22,69.27
107,69.85,69.27
108,67.19,69.28
109,67.63,69.28
110,71.21,69.28
111,66.94,69.27
112,66.63,69.28
113,69.43,69.27
114,65.93,69.27
115,68.63,69.28
116,70.53,69.28
117,70.69,69.28
118,65.17,69.29
119,70.89,69.28
120,71.07,69.28
121,71.04,69.28
122,69.09,69.28
123,69.63,69.27
124,66.69,69.28
125,70.65,69.28
126,66.5,69.28
127,70.18,69.28
128,66.2,69.28
129,64.61,69.28
130,72.17,69.27
131,70.35,69.28
132,70.72,69.29
133,69.87,69.28
134,74.52,69.28
135,68.9,69.29
136,68.87,69.28
137,67.58,69.28
138,65.05,69.29
139,69.22,69.28
140,70.81,69.28
141,65.92,69.28
142,69.42,69.28
143,69.82,69.28
144,68.67,69.28
145,69.48,69.27
146,69.91,69.28
147,69.64,69.29
148,69.56,69.29
149,69.35,69.28
150,69.4,69.28
151,69.03,69.28
152,68.75,69.27
153,68.81,69.27
154,69.92,69.28
155,68.15,69.28
156,76.4,69.28
157,72.03,69.28
158,71.01,69.27
159,70.85,69.28
160,71.26,69.29
161,67.85,69.28
162,66.12,69.29
163,65.87,69.3
164,69.75,69.28
