,real,pred
0,69.71,69.38
1,69.23,69.38
2,67.09,69.38
3,71.03,69.38
4,68.71,69.38
5,70.72,69.38
6,70.16,69.88
7,71.55,69.38
8,70.2,69.53
9,68.51,69.38
10,70.65,69.38
11,70.37,69.38
12,70.93,69.38
13,70.58,69.38
14,70.41,69.38
15,70.43,69.38
16,68.91,69.38
17,69.1,69.38
18,68.12,69.38
19,67.5,69.38
20,69.42,69.88
21,69.54,69.38
22,66.56,69.38
23,66.44,69.38
24,74.56,69.39
25,73.74,69.38
26,72.19,69.38
27,74.42,69.38
28,73.11,69.39
29,73.3,69.39
30,73.63,69.4
31,67.15,69.39
32,68.82,69.4
33,68.56,69.45
34,71.96,69.44
35,68.18,69.39
36,72.67,69.41
37,78.76,69.4
38,68.43,69.4
39,70.34,69.39
40,66.68,69.39
41,68.21,69.4
42,70.98,69.87
43,71.39,69.4
44,71.0,69.39
45,68.02,69.4
46,73.62,69.41
47,70.34,69.91
48,69.14,69.43
49,69.58,69.56
50,66.75,69.38
51,70.25,69.38
52,65.99,69.39
53,67.38,69.4
54,69.22,70.7
55,70.26,69.41
56,66.02,69.41
57,68.78,69.41
58,69.55,69.41
59,65.92,69.39
60,70.97,69.4
61,70.88,69.39
62,69.68,69.41
63,68.87,69.4
64,68.27,69.38
65,65.36,69.21
66,67.17,69.38
67,83.35,69.38
68,65.78,69.38
69,83.35,69.38
70,71.31,69.39
71,65.38,69.39
72,83.36,69.38
73,83.35,69.38
74,65.7,69.38
75,68.7,69.39
76,70.44,69.39
77,83.35,69.38
78,83.35,69.38
79,65.48,69.38
80,69.07,69.38
81,83.35,69.39
82,70.97,69.38
83,83.35,69.38
84,66.48,69.38
85,70.33,69.38
86,66.72,69.38
87,67.66,69.38
88,83.35,69.38
89,83.35,69.38
90,67.66,69.38
91,83.36,69.38
92,83.35,69.38
93,68.09,69.38
94,71.48,69.38
95,67.64,69.38
96,72.45,69.38
97,71.74,69.38
98,73.24,69.38
99,72.59,69.38
100,71.31,69.39
101,70.66,69.39
102,71.52,69.4
103,69.75,69.41
104,71.46,69.4
105,71.39,69.47
106,71.0,69.4
107,66.38,69.39
108,71.19,69.38
109,66.95,69.41
110,66.6,69.39
111,71.02,69.38
112,66.74,69.4
113,71.14,69.71
114,67.45,69.41
115,70.31,69.42
116,71.14,69.42
117,66.13,69.4
118,70.35,69.4
119,66.12,69.4
120,65.51,69.43
121,69.58,69.41
122,71.26,69.4
123,66.68,69.4
124,71.86,69.4
125,70.42,69.39
126,72.22,69.45
127,69.85,69.59
128,67.19,69.41
129,67.63,69.41
130,71.21,69.4
131,66.94,69.39
132,66.63,69.41
133,69.43,69.43
134,65.93,69.39
135,68.63,69.38
136,70.53,69.39
137,70.69,69.4
138,65.17,69.4
139,70.89,69.4
140,71.07,69.4
141,71.04,69.4
142,69.09,69.41
143,69.63,69.38
144,66.69,69.39
145,70.65,69.4
146,66.5,69.38
147,70.18,69.38
148,66.2,69.38
149,64.61,69.38
150,72.17,69.38
151,70.35,69.39
152,70.72,69.38
153,69.87,69.38
154,74.52,69.38
155,68.9,69.39
156,68.87,69.4
157,67.58,69.4
158,65.05,69.4
159,69.22,69.39
160,70.81,69.41
161,65.92,69.42
162,69.42,69.4
163,69.82,69.4
164,68.67,69.4
165,69.48,69.41
166,69.91,69.39
167,69.64,69.39
168,69.56,69.38
169,69.35,69.39
170,69.4,69.8
171,69.03,69.4
172,68.75,69.41
173,68.81,69.38
174,69.92,69.38
175,68.15,69.38
176,76.4,69.38
177,72.03,69.38
178,71.01,69.65
179,70.85,69.38
180,71.26,69.38
181,67.85,69.4
182,66.12,69.39
183,65.87,69.37
184,69.75,69.38
