,real,pred
0,69.71,69.46
1,69.23,69.45
2,67.09,69.42
3,71.03,69.41
4,68.71,69.41
5,70.72,69.45
6,70.16,69.41
7,71.55,69.41
8,70.2,69.41
9,68.51,69.41
10,70.65,69.45
11,70.37,69.43
12,70.93,69.41
13,70.58,69.41
14,70.41,69.4
15,70.43,69.41
16,68.91,69.39
17,69.1,69.46
18,68.12,69.37
19,67.5,69.44
20,69.42,69.37
21,69.54,69.4
22,66.56,69.42
23,66.44,69.41
24,74.56,69.47
25,73.74,69.44
26,72.19,69.44
27,74.42,69.48
28,73.11,69.66
29,73.3,69.46
30,73.63,69.53
31,67.15,69.52
32,68.82,69.43
33,68.56,69.47
34,71.96,69.47
35,68.18,69.44
36,72.67,69.47
37,78.76,69.43
38,68.43,69.39
39,70.34,69.37
40,66.68,69.39
41,68.21,69.38
42,70.98,69.44
43,71.39,69.4
44,71.0,69.44
45,68.02,69.4
46,73.62,69.43
47,70.34,69.42
48,69.14,69.46
49,69.58,69.42
50,66.75,69.37
51,70.25,69.22
52,65.99,69.41
53,67.38,69.38
54,69.22,69.42
55,70.26,69.44
56,66.02,69.37
57,68.78,69.46
58,69.55,69.45
59,65.92,69.42
60,70.97,69.45
61,70.88,69.65
62,69.68,69.41
63,68.87,69.47
64,68.27,69.41
65,65.36,69.47
66,67.17,69.48
67,83.35,69.43
68,65.78,69.39
69,83.35,69.42
70,71.31,69.44
71,65.38,69.55
72,83.36,69.43
73,83.35,69.38
74,65.7,69.39
75,68.7,69.41
76,70.44,69.4
77,83.35,69.38
78,83.35,69.37
79,65.48,69.42
80,69.07,69.45
81,83.35,69.43
82,70.97,69.38
83,83.35,69.4
84,66.48,69.4
85,70.33,69.4
86,66.72,69.4
87,67.66,69.38
88,83.35,69.39
89,83.35,69.37
90,67.66,69.37
91,83.36,69.37
92,83.35,69.37
93,68.09,69.38
94,71.48,69.38
95,67.64,69.38
96,72.45,69.4
97,71.74,69.38
98,73.24,69.46
99,72.59,69.52
100,71.31,69.46
101,70.66,69.49
102,71.52,69.54
103,69.75,69.52
104,71.46,69.45
105,71.39,69.58
106,71.0,69.43
107,66.38,69.42
108,71.19,69.43
109,66.95,69.47
110,66.6,69.41
111,71.02,69.38
112,66.74,69.37
113,71.14,69.39
114,67.45,69.42
115,70.31,69.4
116,71.14,69.43
117,66.13,69.41
118,70.35,69.43
119,66.12,69.45
120,65.51,69.48
121,69.58,69.39
122,71.26,69.38
123,66.68,69.42
124,71.86,69.43
125,70.42,69.27
126,72.22,69.47
127,69.85,69.44
128,67.19,69.43
129,67.63,69.41
130,71.21,69.42
131,66.94,69.46
132,66.63,69.41
133,69.43,69.5
134,65.93,69.41
135,68.63,69.42
136,70.53,69.41
137,70.69,69.39
138,65.17,69.38
139,70.89,69.41
140,71.07,69.42
141,71.04,69.4
142,69.09,68.17
143,69.63,69.38
144,66.69,69.38
145,70.65,69.39
146,66.5,69.4
147,70.18,69.41
148,66.2,69.4
149,64.61,69.39
150,72.17,69.38
151,70.35,69.46
152,70.72,69.48
153,69.87,69.54
154,74.52,69.42
155,68.9,69.44
156,68.87,69.46
157,67.58,69.42
158,65.05,69.46
159,69.22,69.47
160,70.81,69.43
161,65.92,69.47
162,69.42,69.41
163,69.82,69.48
164,68.67,69.44
165,69.48,69.5
166,69.91,69.39
167,69.64,69.39
168,69.56,69.38
169,69.35,69.37
170,69.4,69.38
171,69.03,69.38
172,68.75,69.41
173,68.81,69.39
174,69.92,69.38
175,68.15,69.38
176,76.4,69.39
177,72.03,69.37
178,71.01,69.38
179,70.85,69.4
180,71.26,69.37
181,67.85,69.46
182,66.12,69.65
183,65.87,69.43
184,69.75,69.39
