,real,pred
0,69.71,69.31
1,69.23,69.4
2,67.09,69.32
3,71.03,69.5
4,68.71,69.47
5,70.72,69.48
6,70.16,69.49
7,71.55,69.39
8,70.2,69.66
9,68.51,69.43
10,70.65,69.53
11,70.37,69.33
12,70.93,69.43
13,70.58,69.46
14,70.41,69.55
15,70.43,69.47
16,68.91,69.38
17,69.1,69.3
18,68.12,69.52
19,67.5,69.39
20,69.42,69.42
21,69.54,69.62
22,66.56,69.43
23,66.44,69.53
24,74.56,69.82
25,73.74,69.55
26,72.19,69.44
27,74.42,69.33
28,73.11,69.36
29,73.3,69.34
30,73.63,69.42
31,67.15,69.49
32,68.82,69.46
33,68.56,69.36
34,71.96,69.31
35,68.18,69.4
36,72.67,69.32
37,78.76,69.32
38,68.43,69.43
39,70.34,69.2
40,66.68,69.34
41,68.21,69.43
42,70.98,69.37
43,71.39,69.28
44,71.0,69.37
45,68.02,69.29
46,73.62,69.13
47,70.34,69.43
48,69.14,69.52
49,69.58,69.38
50,66.75,69.37
51,70.25,69.36
52,65.99,69.42
53,67.38,69.41
54,69.22,69.39
55,70.26,69.38
56,66.02,69.53
57,68.78,69.39
58,69.55,69.38
59,65.92,69.33
60,70.97,69.47
61,70.88,69.34
62,69.68,69.36
63,68.87,69.44
64,68.27,69.43
65,65.36,69.44
66,67.17,69.8
67,83.35,69.79
68,65.78,69.67
69,83.35,69.38
70,71.31,69.3
71,65.38,69.28
72,83.36,69.29
73,83.35,69.6
74,65.7,69.41
75,68.7,69.48
76,70.44,69.48
77,83.35,69.54
78,83.35,69.35
79,65.48,69.53
80,69.07,69.38
81,83.35,69.35
82,70.97,69.33
83,83.35,69.28
84,66.48,69.3
85,70.33,69.39
86,66.72,69.39
87,67.66,69.4
88,83.35,69.32
89,83.35,69.38
90,67.66,69.46
91,83.36,69.4
92,83.35,69.48
93,68.09,69.55
94,71.48,69.48
95,67.64,69.42
96,72.45,69.42
97,71.74,69.67
98,73.24,69.62
99,72.59,69.46
100,71.31,69.4
101,70.66,69.39
102,71.52,69.36
103,69.75,69.45
104,71.46,69.4
105,71.39,69.75
106,71.0,69.37
107,66.38,69.34
108,71.19,69.34
109,66.95,69.4
110,66.6,69.34
111,71.02,69.39
112,66.74,69.4
113,71.14,69.44
114,67.45,69.39
115,70.31,69.39
116,71.14,69.4
117,66.13,69.41
118,70.35,69.44
119,66.12,69.35
120,65.51,69.29
121,69.58,69.42
122,71.26,69.28
123,66.68,69.34
124,71.86,69.38
125,70.42,69.84
126,72.22,69.4
127,69.85,69.38
128,67.19,69.39
129,67.63,69.39
130,71.21,69.32
131,66.94,69.36
132,66.63,69.31
133,69.43,69.67
134,65.93,69.98
135,68.63,69.65
136,70.53,69.31
137,70.69,69.37
138,65.17,70.12
139,70.89,69.31
140,71.07,69.27
141,71.04,69.71
142,69.09,69.37
143,69.63,69.34
144,66.69,69.1
145,70.65,69.14
146,66.5,69.41
147,70.18,69.42
148,66.2,69.33
149,64.61,69.25
150,72.17,69.39
151,70.35,68.99
152,70.72,69.61
153,69.87,69.59
154,74.52,69.25
155,68.9,69.38
156,68.87,69.32
157,67.58,69.39
158,65.05,69.44
159,69.22,69.27
160,70.81,69.27
161,65.92,69.6
162,69.42,69.57
163,69.82,69.33
164,68.67,69.12
165,69.48,68.85
166,69.91,69.45
167,69.64,69.44
168,69.56,69.46
169,69.35,69.41
170,69.4,69.39
171,69.03,69.62
172,68.75,69.33
173,68.81,69.85
174,69.92,69.33
175,68.15,69.3
176,76.4,69.41
177,72.03,69.41
178,71.01,69.28
179,70.85,69.44
180,71.26,69.45
181,67.85,69.42
182,66.12,69.37
183,65.87,69.39
184,69.75,69.26
