,real,pred
0,69.71,69.32
1,69.23,69.32
2,67.09,69.32
3,71.03,69.32
4,68.71,69.32
5,70.72,69.32
6,70.16,69.32
7,71.55,69.32
8,70.2,69.32
9,68.51,69.32
10,70.65,69.32
11,70.37,69.32
12,70.93,69.32
13,70.58,69.32
14,70.41,69.32
15,70.43,69.32
16,68.91,69.32
17,69.1,69.32
18,68.12,69.32
19,67.5,69.32
20,69.42,69.32
21,69.54,69.32
22,66.56,69.32
23,66.44,69.32
24,74.56,69.32
25,73.74,69.32
26,72.19,69.32
27,74.42,69.32
28,73.11,69.32
29,73.3,69.32
30,73.63,69.32
31,67.15,69.32
32,68.82,69.32
33,68.56,69.32
34,71.96,69.32
35,68.18,69.32
36,72.67,69.32
37,78.76,69.32
38,68.43,69.32
39,70.34,69.12
40,66.68,69.32
41,68.21,69.32
42,70.98,69.32
43,71.39,69.32
44,71.0,69.32
45,68.02,69.32
46,73.62,69.32
47,70.34,69.32
48,69.14,69.32
49,69.58,69.32
50,66.75,69.32
51,70.25,69.32
52,65.99,69.32
53,67.38,69.32
54,69.22,69.32
55,70.26,69.32
56,66.02,69.32
57,68.78,69.32
58,69.55,69.32
59,65.92,69.32
60,70.97,69.32
61,70.88,69.32
62,69.68,69.32
63,68.87,69.32
64,68.27,69.32
65,65.36,69.32
66,67.17,69.32
67,83.35,69.32
68,65.78,69.32
69,83.35,69.32
70,71.31,69.32
71,65.38,69.32
72,83.36,69.32
73,83.35,69.32
74,65.7,69.32
75,68.7,69.32
76,70.44,69.32
77,83.35,69.32
78,83.35,69.32
79,65.48,69.32
80,69.07,69.32
81,83.35,69.32
82,70.97,69.32
83,83.35,69.32
84,66.48,69.32
85,70.33,69.32
86,66.72,69.32
87,67.66,69.32
88,83.35,69.32
89,83.35,69.32
90,67.66,69.32
91,83.36,69.32
92,83.35,69.32
93,68.09,69.32
94,71.48,69.32
95,67.64,69.32
96,72.45,69.32
97,71.74,69.32
98,73.24,69.32
99,72.59,69.32
100,71.31,69.32
101,70.66,69.32
102,71.52,69.32
103,69.75,69.32
104,71.46,69.32
105,71.39,69.32
106,71.0,69.32
107,66.38,70.13
108,71.19,69.32
109,66.95,69.32
110,66.6,69.32
111,71.02,69.32
112,66.74,69.32
113,71.14,69.32
114,67.45,69.32
115,70.31,69.32
116,71.14,69.32
117,66.13,69.32
118,70.35,69.32
119,66.12,69.32
120,65.51,69.32
121,69.58,69.32
122,71.26,69.32
123,66.68,69.32
124,71.86,69.32
125,70.42,69.32
126,72.22,69.32
127,69.85,69.32
128,67.19,69.32
129,67.63,69.32
130,71.21,69.32
131,66.94,69.32
132,66.63,69.32
133,69.43,69.32
134,65.93,69.32
135,68.63,68.29
136,70.53,69.32
137,70.69,69.32
138,65.17,69.32
139,70.89,69.32
140,71.07,69.32
141,71.04,69.32
142,69.09,69.32
143,69.63,69.32
144,66.69,69.32
145,70.65,69.32
146,66.5,69.32
147,70.18,69.32
148,66.2,69.32
149,64.61,69.32
150,72.17,69.32
151,70.35,69.32
152,70.72,69.32
153,69.87,69.32
154,74.52,69.32
155,68.9,69.32
156,68.87,69.32
157,67.58,69.32
158,65.05,68.86
159,69.22,68.92
160,70.81,67.96
161,65.92,67.7
162,69.42,69.31
163,69.82,69.32
164,68.67,69.32
165,69.48,69.32
166,69.91,69.32
167,69.64,69.32
168,69.56,69.32
169,69.35,69.32
170,69.4,69.32
171,69.03,69.32
172,68.75,69.32
173,68.81,69.32
174,69.92,69.32
175,68.15,69.32
176,76.4,69.32
177,72.03,69.32
178,71.01,69.44
179,70.85,69.32
180,71.26,69.32
181,67.85,69.32
182,66.12,69.32
183,65.87,69.32
184,69.75,69.32
