,real,pred
0,69.42,69.42
1,69.54,68.93
2,66.56,69.42
3,66.44,69.42
4,74.56,69.42
5,73.74,69.43
6,72.19,69.43
7,74.42,69.43
8,73.11,69.42
9,73.3,69.43
10,73.63,69.42
11,67.15,68.6
12,68.82,69.44
13,68.56,69.44
14,71.96,69.45
15,68.18,69.44
16,72.67,69.42
17,78.76,69.44
18,68.43,69.44
19,70.34,69.45
20,66.68,69.44
21,68.21,69.44
22,70.98,69.43
23,71.39,69.44
24,71.0,69.42
25,68.02,69.42
26,73.62,69.44
27,70.34,69.43
28,69.14,69.42
29,69.58,69.42
30,66.75,69.42
31,70.25,69.42
32,65.99,69.42
33,67.38,69.42
34,69.22,69.42
35,70.26,69.42
36,66.02,69.42
37,68.78,69.42
38,69.55,69.42
39,65.92,69.42
40,70.97,69.42
41,70.88,69.42
42,69.68,69.42
43,68.87,69.42
44,68.27,69.42
45,65.36,69.42
46,67.17,69.42
47,83.35,69.42
48,65.78,69.42
49,83.35,69.42
50,71.31,69.42
51,65.38,69.42
52,83.36,69.42
53,83.35,69.42
54,65.7,69.42
55,68.7,69.42
56,70.44,69.42
57,83.35,69.42
58,83.35,69.43
59,65.48,69.42
60,69.07,69.42
61,83.35,69.42
62,70.97,69.42
63,83.35,69.43
64,66.48,69.42
65,70.33,69.42
66,66.72,69.42
67,67.66,69.42
68,83.35,69.42
69,83.35,69.42
70,67.66,69.42
71,83.36,69.42
72,83.35,69.42
73,68.09,69.42
74,71.48,69.42
75,67.64,69.42
76,72.45,69.42
77,71.74,69.42
78,73.24,69.42
79,72.59,69.43
80,71.31,69.42
81,70.66,69.42
82,71.52,69.43
83,69.75,69.43
84,71.46,69.42
85,71.39,69.42
86,71.0,69.44
87,66.38,69.43
88,71.19,69.44
89,66.95,69.51
90,66.6,69.43
91,71.02,69.43
92,66.74,69.45
93,71.14,69.43
94,67.45,69.44
95,70.31,69.44
96,71.14,69.44
97,66.13,69.43
98,70.35,69.44
99,66.12,69.42
100,65.51,69.42
101,69.58,69.42
102,71.26,69.42
103,66.68,69.42
104,71.86,69.42
105,70.42,69.42
106,72.22,69.44
107,69.85,69.43
108,67.19,69.42
109,67.63,69.42
110,71.21,69.42
111,66.94,69.42
112,66.63,69.42
113,69.43,69.42
114,65.93,69.42
115,68.63,69.42
116,70.53,69.42
117,70.69,69.42
118,65.17,69.42
119,70.89,69.42
120,71.07,69.42
121,71.04,69.42
122,69.09,69.42
123,69.63,69.42
124,66.69,69.42
125,70.65,69.42
126,66.5,69.43
127,70.18,69.42
128,66.2,69.42
129,64.61,69.42
130,72.17,69.42
131,70.35,69.42
132,70.72,69.42
133,69.87,69.42
134,74.52,69.42
135,68.9,69.43
136,68.87,69.42
137,67.58,69.42
138,65.05,69.42
139,69.22,69.42
140,70.81,69.42
141,65.92,69.43
142,69.42,69.42
143,69.82,69.42
144,68.67,69.42
145,69.48,69.42
146,69.91,69.44
147,69.64,69.42
148,69.56,69.43
149,69.35,69.44
150,69.4,69.42
151,69.03,69.42
152,68.75,69.43
153,68.81,69.42
154,69.92,69.42
155,68.15,69.42
156,76.4,69.42
157,72.03,69.42
158,71.01,69.42
159,70.85,69.42
160,71.26,69.42
161,67.85,69.42
162,66.12,69.42
163,65.87,69.42
164,69.75,69.42
