,real,pred
0,69.23,70.01
1,67.09,69.76
2,71.03,69.85
3,68.71,70.19
4,70.72,70.28
5,70.16,70.1
6,71.55,70.32
7,70.2,69.97
8,68.51,69.96
9,70.65,70.0
10,70.37,70.07
11,70.93,70.42
12,70.58,69.87
13,70.41,69.63
14,70.43,69.73
15,68.91,70.21
16,69.1,70.1
17,68.12,70.14
18,67.5,70.02
19,69.42,70.0
20,69.54,69.95
21,66.56,69.93
22,66.44,69.96
23,74.56,69.96
24,73.74,69.9
25,72.19,70.08
26,74.42,70.07
27,73.11,70.3
28,73.3,70.09
29,73.63,69.95
30,67.15,70.31
31,68.82,70.17
32,68.56,70.12
33,71.96,70.29
34,68.18,69.95
35,72.67,70.41
36,78.76,69.8
37,68.43,69.83
38,70.34,70.17
39,66.68,70.01
40,68.21,69.87
41,70.98,69.74
42,71.39,69.75
43,71.0,69.84
44,68.02,69.71
45,73.62,69.94
46,70.34,70.16
47,69.14,70.19
48,69.58,69.97
49,66.75,70.15
50,70.25,69.23
51,65.99,69.73
52,67.38,69.75
53,69.22,69.67
54,70.26,69.84
55,66.02,69.9
56,68.78,69.68
57,69.55,69.37
58,65.92,69.5
59,70.97,69.29
60,70.88,69.72
61,69.68,69.37
62,68.87,69.68
63,68.27,69.34
64,65.36,69.64
65,67.17,69.3
66,83.35,69.11
67,65.78,69.66
68,83.35,69.82
69,71.31,69.62
70,65.38,69.75
71,83.36,69.92
72,61.82,69.48
73,83.35,69.44
74,65.7,69.63
75,68.7,69.71
76,70.44,69.51
77,83.35,69.59
78,83.35,69.59
79,65.48,69.32
80,69.07,69.65
81,83.35,69.62
82,70.97,69.7
83,83.35,69.49
84,66.48,69.57
85,70.33,69.35
86,66.72,69.17
87,67.66,69.67
88,83.35,69.43
89,83.35,69.63
90,67.66,69.33
91,83.36,69.38
92,83.35,69.68
93,68.09,69.93
94,71.48,69.94
95,67.64,69.86
96,72.45,69.45
97,71.74,69.21
98,73.24,69.03
99,72.59,69.04
100,71.31,69.4
101,70.66,69.9
102,71.52,69.66
103,69.75,69.98
104,71.46,69.42
105,71.39,69.77
106,71.0,69.67
107,66.38,69.58
108,71.19,69.65
109,66.95,69.42
110,66.6,69.61
111,71.02,69.28
112,66.74,69.42
113,71.14,69.83
114,67.45,69.72
115,70.31,69.88
116,71.14,69.97
117,66.13,69.57
118,70.35,69.7
119,66.12,69.81
120,65.51,69.8
121,69.58,69.38
122,71.26,69.67
123,66.68,69.7
124,71.86,69.51
125,70.42,69.35
126,72.22,69.4
127,69.85,69.95
128,67.19,69.56
129,67.63,69.9
130,71.21,70.08
131,66.94,69.64
132,66.63,69.54
133,69.43,69.77
134,65.93,69.57
135,68.63,69.91
136,70.53,69.69
137,70.69,69.45
138,65.17,69.63
139,70.89,69.29
140,71.07,69.48
141,71.04,69.61
142,69.09,69.8
143,69.63,69.86
144,66.69,70.09
145,70.65,69.48
146,66.5,69.38
147,70.18,69.52
148,66.2,69.51
149,64.61,69.23
150,72.17,69.54
151,70.35,69.71
152,70.72,69.39
153,69.87,69.45
154,60.98,69.54
155,74.52,69.62
156,68.9,69.55
157,68.87,69.66
158,67.58,69.4
159,65.05,69.83
160,60.93,69.43
161,69.22,69.69
162,70.81,69.28
163,65.92,69.19
164,69.42,69.16
165,69.82,69.75
166,68.67,69.43
167,69.48,69.05
168,69.91,68.9
169,69.64,69.39
170,69.56,69.26
171,69.35,69.69
172,69.4,69.62
173,69.03,69.88
174,68.75,69.55
175,68.81,69.3
176,69.92,69.48
177,68.15,69.2
178,76.4,69.55
179,72.03,69.78
180,71.01,69.52
181,73.21,69.62
182,70.85,69.59
183,58.36,69.4
184,71.26,69.66
185,67.85,69.51
186,66.12,69.66
187,65.87,69.63
188,69.75,69.25
