,real,pred
0,68.21,69.88
1,70.98,69.41
2,71.39,69.25
3,71.0,69.47
4,68.02,69.57
5,73.62,69.71
6,70.34,69.58
7,69.14,69.39
8,69.58,69.32
9,66.75,69.7
10,70.25,69.59
11,65.99,69.57
12,67.38,69.55
13,69.22,70.04
14,70.26,69.78
15,66.02,69.29
16,68.78,69.47
17,69.55,69.38
18,65.92,69.33
19,70.97,69.42
20,70.88,69.78
21,69.68,69.78
22,68.87,69.98
23,68.27,69.95
24,65.36,69.39
25,67.17,69.63
26,83.35,69.36
27,65.78,69.11
28,83.35,69.06
29,71.31,69.31
30,65.38,69.41
31,83.36,69.6
32,61.82,69.48
33,83.35,69.12
34,65.7,68.91
35,68.7,69.1
36,70.44,68.97
37,83.35,68.87
38,83.35,68.93
39,65.48,68.61
40,69.07,68.65
41,83.35,68.75
42,70.97,69.19
43,83.35,68.8
44,66.48,68.57
45,70.33,68.55
46,66.72,68.11
47,67.66,68.28
48,83.35,68.5
49,83.35,68.44
50,67.66,68.85
51,83.36,68.94
52,83.35,69.55
53,68.09,69.36
54,71.48,69.33
55,67.64,69.14
56,72.45,68.73
57,71.74,69.05
58,73.24,69.13
59,72.59,69.12
60,71.31,69.16
61,70.66,69.24
62,71.52,69.46
63,69.75,69.35
64,71.46,68.82
65,71.39,68.86
66,71.0,69.13
67,66.38,69.13
68,71.19,69.15
69,66.95,69.35
70,66.6,69.34
71,71.02,68.93
72,66.74,68.87
73,71.14,69.31
74,67.45,69.69
75,70.31,69.59
76,71.14,69.93
77,66.13,69.88
78,70.35,70.01
79,66.12,69.49
80,65.51,69.6
81,69.58,69.12
82,71.26,68.99
83,66.68,69.47
84,71.86,68.9
85,70.42,68.81
86,72.22,69.31
87,69.85,69.38
88,67.19,69.54
89,67.63,69.27
90,71.21,69.53
91,66.94,69.23
92,66.63,69.92
93,69.43,69.65
94,65.93,69.28
95,68.63,69.3
96,70.53,69.16
97,70.69,69.39
98,65.17,69.26
99,70.89,68.56
100,71.07,68.67
101,71.04,68.84
102,69.09,68.96
103,69.63,68.59
104,66.69,68.61
105,70.65,68.87
106,66.5,68.43
107,70.18,68.57
108,66.2,68.83
109,64.61,68.39
110,72.17,68.74
111,70.35,68.9
112,70.72,68.44
113,69.87,67.91
114,60.98,67.82
115,74.52,68.25
116,68.9,68.38
117,68.87,68.74
118,67.58,69.21
119,65.05,68.88
120,60.93,68.93
121,69.22,68.7
122,70.81,68.95
123,65.92,68.83
124,69.42,68.61
125,69.82,68.4
126,68.67,68.38
127,69.48,68.39
128,69.91,68.22
129,69.64,68.15
130,69.56,68.68
131,69.35,68.78
132,69.4,68.98
133,69.03,69.28
134,68.75,68.73
135,68.81,68.6
136,69.92,68.54
137,68.15,68.5
138,76.4,68.3
139,72.03,68.74
140,71.01,68.86
141,73.21,68.64
142,70.85,68.75
143,58.36,68.78
144,71.26,68.97
145,67.85,68.77
146,66.12,69.64
147,65.87,70.0
148,69.75,69.42
