,real,pred
0,69.54,69.92
1,66.56,70.26
2,66.44,70.5
3,74.56,70.22
4,73.74,70.35
5,72.19,69.88
6,74.42,70.01
7,73.11,70.5
8,73.3,70.6
9,73.63,70.31
10,67.15,70.25
11,68.82,70.19
12,68.56,70.52
13,71.96,70.2
14,68.18,69.99
15,72.67,70.11
16,78.76,70.09
17,68.43,69.83
18,70.34,69.88
19,66.68,69.61
20,68.21,69.91
21,70.98,69.38
22,71.39,69.52
23,71.0,69.66
24,68.02,69.6
25,73.62,69.91
26,70.34,69.76
27,69.14,69.32
28,69.58,69.37
29,66.75,69.31
30,70.25,69.77
31,65.99,69.28
32,67.38,69.79
33,69.22,69.46
34,70.26,69.65
35,66.02,69.2
36,68.78,69.21
37,69.55,69.23
38,65.92,69.09
39,70.97,69.3
40,70.88,69.83
41,69.68,69.33
42,68.87,69.11
43,68.27,69.3
44,65.36,69.44
45,67.17,68.91
46,83.35,69.0
47,65.78,69.05
48,83.35,69.22
49,71.31,69.33
50,65.38,68.96
51,83.36,69.09
52,61.82,68.68
53,83.35,68.93
54,65.7,68.63
55,68.7,68.95
56,70.44,69.25
57,83.35,68.97
58,83.35,68.95
59,65.48,68.89
60,69.07,68.86
61,83.35,68.99
62,70.97,68.89
63,83.35,68.95
64,66.48,68.83
65,70.33,69.06
66,66.72,68.73
67,67.66,68.84
68,83.35,68.9
69,83.35,68.56
70,67.66,69.16
71,83.36,69.02
72,83.35,69.2
73,68.09,69.29
74,71.48,69.43
75,67.64,69.54
76,72.45,69.19
77,71.74,69.08
78,73.24,69.34
79,72.59,69.33
80,71.31,69.28
81,70.66,69.38
82,71.52,69.15
83,69.75,69.03
84,71.46,68.93
85,71.39,69.1
86,71.0,69.36
87,66.38,69.46
88,71.19,69.19
89,66.95,69.27
90,66.6,69.6
91,71.02,69.14
92,66.74,68.63
93,71.14,68.83
94,67.45,69.23
95,70.31,69.32
96,71.14,69.2
97,66.13,68.83
98,70.35,69.26
99,66.12,69.25
100,65.51,69.52
101,69.58,69.25
102,71.26,69.51
103,66.68,69.6
104,71.86,69.12
105,70.42,69.07
106,72.22,69.25
107,69.85,68.94
108,67.19,69.46
109,67.63,69.48
110,71.21,69.34
111,66.94,69.32
112,66.63,69.48
113,69.43,69.18
114,65.93,69.52
115,68.63,69.01
116,70.53,68.91
117,70.69,68.81
118,65.17,68.9
119,70.89,68.92
120,71.07,69.0
121,71.04,69.4
122,69.09,69.18
123,69.63,69.88
124,66.69,69.42
125,70.65,69.71
126,66.5,69.72
127,70.18,69.67
128,66.2,69.43
129,64.61,69.16
130,72.17,69.02
131,70.35,68.96
132,70.72,68.84
133,69.87,68.59
134,60.98,68.81
135,74.52,69.21
136,68.9,68.86
137,68.87,69.24
138,67.58,69.61
139,65.05,69.27
140,60.93,69.03
141,69.22,69.09
142,70.81,69.01
143,65.92,68.95
144,69.42,69.02
145,69.82,69.12
146,68.67,68.73
147,69.48,69.07
148,69.91,68.96
149,69.64,68.75
150,69.56,68.94
151,69.35,69.24
152,69.4,68.9
153,69.03,68.9
154,68.75,69.13
155,68.81,68.93
156,69.92,69.27
157,68.15,68.86
158,76.4,69.17
159,72.03,68.93
160,71.01,69.03
161,73.21,68.63
162,70.85,68.78
163,58.36,68.53
164,71.26,68.76
165,67.85,68.87
166,66.12,68.9
167,65.87,68.68
168,69.75,68.4
