,real,pred
0,68.21,71.37
1,70.98,70.6
2,71.39,70.64
3,71.0,71.42
4,68.02,71.51
5,73.62,71.99
6,70.34,71.5
7,69.14,71.43
8,69.58,71.16
9,66.75,71.26
10,70.25,71.0
11,65.99,70.86
12,67.38,70.29
13,69.22,70.37
14,70.26,70.22
15,66.02,70.54
16,68.78,70.73
17,69.55,70.59
18,65.92,70.8
19,70.97,70.23
20,70.88,70.41
21,69.68,70.43
22,68.87,70.6
23,68.27,69.8
24,65.36,70.42
25,67.17,70.52
26,83.35,71.06
27,65.78,70.49
28,83.35,70.62
29,71.31,70.74
30,65.38,69.76
31,83.36,69.24
32,61.82,69.5
33,83.35,69.14
34,65.7,69.65
35,68.7,70.32
36,70.44,70.13
37,83.35,69.88
38,83.35,69.4
39,65.48,69.67
40,69.07,69.76
41,83.35,69.74
42,70.97,70.84
43,83.35,69.36
44,66.48,69.83
45,70.33,69.57
46,66.72,71.07
47,67.66,71.12
48,83.35,70.8
49,83.35,70.45
50,67.66,69.42
51,83.36,70.53
52,83.35,69.71
53,68.09,69.88
54,71.48,69.41
55,67.64,70.51
56,72.45,69.04
57,71.74,69.11
58,73.24,70.03
59,72.59,69.56
60,71.31,70.4
61,70.66,69.85
62,71.52,70.32
63,69.75,70.08
64,71.46,69.98
65,71.39,70.15
66,71.0,70.48
67,66.38,70.55
68,71.19,69.74
69,66.95,70.28
70,66.6,70.67
71,71.02,70.44
72,66.74,70.86
73,71.14,70.48
74,67.45,70.49
75,70.31,70.33
76,71.14,70.25
77,66.13,71.14
78,70.35,70.56
79,66.12,70.66
80,65.51,70.25
81,69.58,70.36
82,71.26,70.64
83,66.68,70.72
84,71.86,71.01
85,70.42,70.95
86,72.22,70.74
87,69.85,70.55
88,67.19,70.95
89,67.63,71.27
90,71.21,70.39
91,66.94,69.86
92,66.63,70.87
93,69.43,71.07
94,65.93,70.94
95,68.63,70.24
96,70.53,70.82
97,70.69,70.52
98,65.17,71.06
99,70.89,70.65
100,71.07,69.86
101,71.04,69.84
102,69.09,69.92
103,69.63,70.41
104,66.69,70.77
105,70.65,70.31
106,66.5,69.87
107,70.18,70.58
108,66.2,69.78
109,64.61,70.2
110,72.17,69.87
111,70.35,70.49
112,70.72,69.28
113,69.87,69.78
114,60.98,69.55
115,74.52,69.4
116,68.9,69.63
117,68.87,70.01
118,67.58,69.56
119,65.05,69.59
120,60.93,69.88
121,69.22,69.83
122,70.81,69.7
123,65.92,70.02
124,69.42,69.78
125,69.82,70.71
126,68.67,69.85
127,69.48,70.36
128,69.91,69.99
129,69.64,69.96
130,69.56,69.76
131,69.35,69.35
132,69.4,68.55
133,69.03,69.16
134,68.75,70.29
135,68.81,70.31
136,69.92,69.44
137,68.15,69.48
138,76.4,69.2
139,72.03,69.49
140,71.01,69.57
141,73.21,69.94
142,70.85,69.85
143,58.36,69.53
144,71.26,70.1
145,67.85,70.1
146,66.12,70.3
147,65.87,70.28
148,69.75,69.77
