,real,pred
0,68.21,69.16
1,70.98,69.16
2,71.39,69.16
3,71.0,69.16
4,68.02,69.16
5,73.62,69.16
6,70.34,69.16
7,69.14,69.16
8,69.58,69.16
9,66.75,69.16
10,70.25,69.16
11,65.99,69.16
12,67.38,69.16
13,69.22,69.16
14,70.26,69.16
15,66.02,69.16
16,68.78,69.16
17,69.55,69.16
18,65.92,69.16
19,70.97,69.16
20,70.88,69.16
21,69.68,69.16
22,68.87,69.16
23,68.27,69.16
24,65.36,69.16
25,67.17,69.16
26,83.35,69.16
27,65.78,69.16
28,83.35,69.16
29,71.31,69.16
30,65.38,69.16
31,83.36,69.16
32,61.82,69.16
33,83.35,69.16
34,65.7,69.16
35,68.7,69.16
36,70.44,69.16
37,83.35,69.16
38,83.35,69.16
39,65.48,69.16
40,69.07,69.16
41,83.35,69.16
42,70.97,69.16
43,83.35,69.16
44,66.48,69.16
45,70.33,69.16
46,66.72,69.16
47,67.66,69.16
48,83.35,69.16
49,83.35,69.16
50,67.66,69.16
51,83.36,69.16
52,83.35,69.16
53,68.09,69.16
54,71.48,69.16
55,67.64,69.16
56,72.45,69.16
57,71.74,69.16
58,73.24,69.16
59,72.59,69.16
60,71.31,69.16
61,70.66,69.16
62,71.52,69.16
63,69.75,69.16
64,71.46,69.16
65,71.39,69.16
66,71.0,69.16
67,66.38,69.16
68,71.19,69.16
69,66.95,69.16
70,66.6,69.16
71,71.02,69.16
72,66.74,69.16
73,71.14,69.16
74,67.45,69.16
75,70.31,69.16
76,71.14,69.16
77,66.13,69.16
78,70.35,69.16
79,66.12,69.16
80,65.51,69.16
81,69.58,69.16
82,71.26,69.16
83,66.68,69.16
84,71.86,69.16
85,70.42,69.16
86,72.22,69.16
87,69.85,69.16
88,67.19,69.16
89,67.63,69.16
90,71.21,69.16
91,66.94,69.16
92,66.63,69.16
93,69.43,69.16
94,65.93,69.16
95,68.63,69.16
96,70.53,69.16
97,70.69,69.16
98,65.17,69.16
99,70.89,69.16
100,71.07,69.16
101,71.04,69.16
102,69.09,69.16
103,69.63,69.16
104,66.69,69.16
105,70.65,69.16
106,66.5,69.16
107,70.18,69.16
108,66.2,69.16
109,64.61,69.16
110,72.17,69.16
111,70.35,69.16
112,70.72,69.16
113,69.87,69.16
114,60.98,69.16
115,74.52,69.16
116,68.9,69.16
117,68.87,69.16
118,67.58,69.16
119,65.05,69.16
120,60.93,69.16
121,69.22,69.16
122,70.81,69.16
123,65.92,69.16
124,69.42,69.16
125,69.82,69.16
126,68.67,69.16
127,69.48,69.16
128,69.91,69.16
129,69.64,69.16
130,69.56,69.16
131,69.35,69.16
132,69.4,69.16
133,69.03,69.16
134,68.75,69.16
135,68.81,69.16
136,69.92,69.16
137,68.15,69.16
138,76.4,69.16
139,72.03,69.16
140,71.01,69.16
141,73.21,69.16
142,70.85,69.16
143,58.36,69.16
144,71.26,69.16
145,67.85,69.16
146,66.12,69.16
147,65.87,69.16
148,69.75,69.16
