,real,pred
0,69.54,70.71
1,66.56,70.38
2,66.44,70.26
3,74.56,70.23
4,73.74,69.78
5,72.19,69.54
6,74.42,69.79
7,73.11,70.18
8,73.3,70.35
9,73.63,70.15
10,67.15,70.6
11,68.82,70.51
12,68.56,70.65
13,71.96,70.05
14,68.18,70.32
15,72.67,70.13
16,78.76,70.52
17,68.43,70.2
18,70.34,69.93
19,66.68,70.14
20,68.21,70.01
21,70.98,70.23
22,71.39,70.27
23,71.0,70.24
24,68.02,70.35
25,73.62,69.8
26,70.34,69.6
27,69.14,69.19
28,69.58,69.6
29,66.75,69.76
30,70.25,69.91
31,65.99,68.88
32,67.38,69.49
33,69.22,68.67
34,70.26,68.99
35,66.02,68.98
36,68.78,68.92
37,69.55,68.81
38,65.92,68.95
39,70.97,68.9
40,70.88,68.65
41,69.68,68.72
42,68.87,69.02
43,68.27,69.05
44,65.36,69.05
45,67.17,69.2
46,83.35,69.34
47,65.78,69.35
48,83.35,69.44
49,71.31,69.29
50,65.38,69.01
51,83.36,69.47
52,61.82,69.27
53,83.35,69.55
54,65.7,69.4
55,68.7,69.84
56,70.44,70.01
57,83.35,69.64
58,83.35,69.39
59,65.48,70.03
60,69.07,69.56
61,83.35,69.4
62,70.97,69.48
63,83.35,69.43
64,66.48,69.4
65,70.33,69.74
66,66.72,69.51
67,67.66,69.14
68,83.35,69.0
69,83.35,69.31
70,67.66,69.41
71,83.36,69.16
72,83.35,69.39
73,68.09,69.39
74,71.48,69.38
75,67.64,69.72
76,72.45,69.09
77,71.74,68.97
78,73.24,68.82
79,72.59,69.21
80,71.31,69.46
81,70.66,69.29
82,71.52,69.23
83,69.75,70.02
84,71.46,70.19
85,71.39,69.87
86,71.0,69.98
87,66.38,70.05
88,71.19,69.95
89,66.95,69.74
90,66.6,70.02
91,71.02,69.98
92,66.74,69.76
93,71.14,70.13
94,67.45,70.48
95,70.31,70.1
96,71.14,69.91
97,66.13,70.09
98,70.35,70.19
99,66.12,69.88
100,65.51,69.82
101,69.58,69.46
102,71.26,69.47
103,66.68,69.25
104,71.86,69.47
105,70.42,69.53
106,72.22,69.36
107,69.85,68.73
108,67.19,68.82
109,67.63,68.8
110,71.21,68.68
111,66.94,68.12
112,66.63,68.6
113,69.43,68.93
114,65.93,69.0
115,68.63,69.17
116,70.53,69.02
117,70.69,68.97
118,65.17,69.15
119,70.89,68.97
120,71.07,69.17
121,71.04,69.21
122,69.09,69.33
123,69.63,69.29
124,66.69,69.08
125,70.65,69.26
126,66.5,69.43
127,70.18,69.57
128,66.2,69.37
129,64.61,69.63
130,72.17,69.29
131,70.35,68.92
132,70.72,68.94
133,69.87,69.15
134,60.98,69.28
135,74.52,69.71
136,68.9,69.31
137,68.87,69.08
138,67.58,69.06
139,65.05,68.83
140,60.93,68.89
141,69.22,69.04
142,70.81,69.03
143,65.92,69.36
144,69.42,69.11
145,69.82,68.99
146,68.67,69.32
147,69.48,69.74
148,69.91,70.01
149,69.64,69.75
150,69.56,69.67
151,69.35,69.76
152,69.4,69.29
153,69.03,69.4
154,68.75,69.4
155,68.81,69.4
156,69.92,69.21
157,68.15,69.39
158,76.4,69.25
159,72.03,69.28
160,71.01,69.38
161,73.21,69.06
162,70.85,68.95
163,58.36,68.8
164,71.26,68.79
165,67.85,68.6
166,66.12,69.24
167,65.87,69.5
168,69.75,69.1
