,real,pred
0,68.21,70.13
1,70.98,70.13
2,71.39,69.91
3,71.0,70.47
4,68.02,70.31
5,73.62,69.93
6,70.34,70.35
7,69.14,70.01
8,69.58,70.05
9,66.75,70.18
10,70.25,70.25
11,65.99,70.56
12,67.38,70.41
13,69.22,70.38
14,70.26,70.36
15,66.02,69.63
16,68.78,70.32
17,69.55,70.16
18,65.92,69.91
19,70.97,70.18
20,70.88,70.41
21,69.68,70.83
22,68.87,70.53
23,68.27,70.31
24,65.36,70.32
25,67.17,70.13
26,83.35,70.51
27,65.78,70.13
28,83.35,70.34
29,71.31,70.28
30,65.38,70.31
31,83.36,70.2
32,61.82,69.83
33,83.35,70.25
34,65.7,70.0
35,68.7,69.88
36,70.44,69.63
37,83.35,69.4
38,83.35,69.45
39,65.48,69.17
40,69.07,69.19
41,83.35,69.25
42,70.97,69.47
43,83.35,69.5
44,66.48,69.18
45,70.33,69.56
46,66.72,69.32
47,67.66,69.07
48,83.35,69.25
49,83.35,69.14
50,67.66,69.36
51,83.36,69.22
52,83.35,69.7
53,68.09,69.58
54,71.48,69.68
55,67.64,69.52
56,72.45,69.58
57,71.74,69.48
58,73.24,69.39
59,72.59,69.32
60,71.31,68.66
61,70.66,68.91
62,71.52,69.02
63,69.75,68.92
64,71.46,68.99
65,71.39,68.85
66,71.0,69.05
67,66.38,69.07
68,71.19,69.16
69,66.95,69.36
70,66.6,69.31
71,71.02,69.17
72,66.74,69.19
73,71.14,69.33
74,67.45,69.71
75,70.31,69.36
76,71.14,69.88
77,66.13,69.7
78,70.35,69.46
79,66.12,69.3
80,65.51,69.38
81,69.58,69.2
82,71.26,68.96
83,66.68,69.11
84,71.86,69.23
85,70.42,69.27
86,72.22,69.22
87,69.85,69.17
88,67.19,69.23
89,67.63,68.94
90,71.21,68.78
91,66.94,69.11
92,66.63,69.35
93,69.43,69.2
94,65.93,69.71
95,68.63,69.79
96,70.53,69.31
97,70.69,69.83
98,65.17,69.36
99,70.89,69.23
100,71.07,69.31
101,71.04,69.48
102,69.09,69.55
103,69.63,69.1
104,66.69,69.23
105,70.65,69.78
106,66.5,69.76
107,70.18,69.64
108,66.2,69.42
109,64.61,69.48
110,72.17,69.71
111,70.35,69.27
112,70.72,69.45
113,69.87,69.32
114,60.98,68.89
115,74.52,69.27
116,68.9,68.93
117,68.87,69.35
118,67.58,69.4
119,65.05,69.52
120,60.93,69.54
121,69.22,69.41
122,70.81,69.31
123,65.92,69.54
124,69.42,69.1
125,69.82,69.59
126,68.67,69.51
127,69.48,69.43
128,69.91,69.24
129,69.64,69.18
130,69.56,69.55
131,69.35,69.18
132,69.4,69.45
133,69.03,69.24
134,68.75,69.42
135,68.81,69.47
136,69.92,69.04
137,68.15,69.31
138,76.4,68.72
139,72.03,69.01
140,71.01,69.25
141,73.21,68.89
142,70.85,69.17
143,58.36,69.16
144,71.26,69.29
145,67.85,69.63
146,66.12,69.71
147,65.87,70.03
148,69.75,69.65
