,real,pred
0,69.23,69.82
1,67.09,69.8
2,71.03,69.58
3,68.71,69.73
4,70.72,69.74
5,70.16,69.86
6,71.55,69.82
7,70.2,70.11
8,68.51,70.09
9,70.65,70.3
10,70.37,70.16
11,70.93,70.17
12,70.58,70.27
13,70.41,70.35
14,70.43,70.28
15,68.91,70.26
16,69.1,69.83
17,68.12,70.82
18,67.5,70.36
19,69.42,70.16
20,69.54,70.04
21,66.56,70.29
22,66.44,70.76
23,74.56,70.28
24,73.74,70.66
25,72.19,70.55
26,74.42,70.91
27,73.11,71.16
28,73.3,70.5
29,73.63,70.84
30,67.15,70.77
31,68.82,70.52
32,68.56,70.27
33,71.96,70.46
34,68.18,69.92
35,72.67,70.54
36,78.76,70.75
37,68.43,70.5
38,70.34,70.29
39,66.68,70.08
40,68.21,70.14
41,70.98,69.9
42,71.39,69.89
43,71.0,70.16
44,68.02,70.64
45,73.62,70.45
46,70.34,70.04
47,69.14,69.73
48,69.58,69.58
49,66.75,69.3
50,70.25,69.31
51,65.99,69.6
52,67.38,69.62
53,69.22,69.85
54,70.26,69.71
55,66.02,69.85
56,68.78,69.47
57,69.55,68.82
58,65.92,69.06
59,70.97,69.42
60,70.88,69.34
61,69.68,69.39
62,68.87,69.61
63,68.27,69.47
64,65.36,69.27
65,67.17,68.9
66,83.35,68.97
67,65.78,68.91
68,83.35,69.01
69,71.31,68.98
70,65.38,69.04
71,83.36,69.11
72,61.82,69.26
73,83.35,68.95
74,65.7,69.07
75,68.7,69.21
76,70.44,68.97
77,83.35,69.03
78,83.35,69.02
79,65.48,69.3
80,69.07,69.22
81,83.35,69.22
82,70.97,69.32
83,83.35,68.92
84,66.48,68.74
85,70.33,68.67
86,66.72,68.37
87,67.66,68.74
88,83.35,68.46
89,83.35,68.44
90,67.66,68.34
91,83.36,68.64
92,83.35,69.05
93,68.09,69.47
94,71.48,69.25
95,67.64,69.1
96,72.45,69.16
97,71.74,69.23
98,73.24,68.88
99,72.59,69.01
100,71.31,69.03
101,70.66,69.17
102,71.52,69.27
103,69.75,70.0
104,71.46,69.64
105,71.39,70.03
106,71.0,69.71
107,66.38,70.16
108,71.19,69.37
109,66.95,69.44
110,66.6,69.12
111,71.02,69.73
112,66.74,69.78
113,71.14,69.97
114,67.45,69.96
115,70.31,70.05
116,71.14,69.88
117,66.13,69.63
118,70.35,69.94
119,66.12,69.89
120,65.51,69.8
121,69.58,69.65
122,71.26,69.29
123,66.68,69.84
124,71.86,69.84
125,70.42,69.44
126,72.22,69.46
127,69.85,69.64
128,67.19,69.42
129,67.63,69.14
130,71.21,69.34
131,66.94,69.65
132,66.63,69.91
133,69.43,69.8
134,65.93,69.57
135,68.63,69.32
136,70.53,68.87
137,70.69,68.56
138,65.17,68.95
139,70.89,69.13
140,71.07,69.2
141,71.04,69.44
142,69.09,69.55
143,69.63,69.5
144,66.69,69.78
145,70.65,69.54
146,66.5,69.1
147,70.18,68.88
148,66.2,69.42
149,64.61,69.34
150,72.17,68.84
151,70.35,68.87
152,70.72,69.12
153,69.87,69.31
154,60.98,69.3
155,74.52,69.46
156,68.9,69.63
157,68.87,69.53
158,67.58,69.68
159,65.05,69.49
160,60.93,69.58
161,69.22,69.39
162,70.81,69.4
163,65.92,69.92
164,69.42,69.57
165,69.82,69.45
166,68.67,69.2
167,69.48,68.87
168,69.91,69.29
169,69.64,68.97
170,69.56,69.14
171,69.35,69.25
172,69.4,69.2
173,69.03,69.22
174,68.75,69.08
175,68.81,68.79
176,69.92,69.3
177,68.15,69.08
178,76.4,68.65
179,72.03,68.67
180,71.01,69.11
181,73.21,69.45
182,70.85,69.35
183,58.36,69.29
184,71.26,69.52
185,67.85,69.12
186,66.12,69.06
187,65.87,69.25
188,69.75,69.07
