,real,pred
0,68.21,70.45
1,70.98,69.43
2,71.39,69.9
3,71.0,69.45
4,68.02,69.53
5,73.62,69.63
6,70.34,69.71
7,69.14,69.42
8,69.58,69.83
9,66.75,68.85
10,70.25,69.3
11,65.99,69.54
12,67.38,69.24
13,69.22,69.84
14,70.26,70.2
15,66.02,69.49
16,68.78,69.46
17,69.55,69.0
18,65.92,69.6
19,70.97,69.28
20,70.88,69.33
21,69.68,69.77
22,68.87,69.38
23,68.27,69.77
24,65.36,69.54
25,67.17,68.81
26,83.35,68.72
27,65.78,68.41
28,83.35,68.72
29,71.31,68.32
30,65.38,68.51
31,83.36,68.8
32,61.82,68.88
33,83.35,68.96
34,65.7,69.26
35,68.7,69.0
36,70.44,68.66
37,83.35,69.07
38,83.35,68.88
39,65.48,69.03
40,69.07,68.87
41,83.35,68.7
42,70.97,68.98
43,83.35,68.7
44,66.48,68.7
45,70.33,68.89
46,66.72,68.71
47,67.66,68.91
48,83.35,68.29
49,83.35,68.6
50,67.66,68.88
51,83.36,68.77
52,83.35,69.15
53,68.09,68.45
54,71.48,68.27
55,67.64,68.45
56,72.45,68.46
57,71.74,68.69
58,73.24,68.27
59,72.59,69.23
60,71.31,69.57
61,70.66,68.88
62,71.52,69.59
63,69.75,69.61
64,71.46,68.92
65,71.39,69.63
66,71.0,69.57
67,66.38,69.58
68,71.19,69.28
69,66.95,68.3
70,66.6,68.31
71,71.02,68.36
72,66.74,68.95
73,71.14,69.13
74,67.45,69.17
75,70.31,70.21
76,71.14,70.59
77,66.13,70.15
78,70.35,70.03
79,66.12,69.76
80,65.51,69.98
81,69.58,69.49
82,71.26,69.43
83,66.68,69.93
84,71.86,70.11
85,70.42,69.4
86,72.22,69.27
87,69.85,69.62
88,67.19,70.04
89,67.63,70.13
90,71.21,70.46
91,66.94,70.33
92,66.63,70.59
93,69.43,70.25
94,65.93,70.16
95,68.63,70.14
96,70.53,69.71
97,70.69,69.77
98,65.17,69.47
99,70.89,69.28
100,71.07,69.36
101,71.04,69.59
102,69.09,69.45
103,69.63,69.48
104,66.69,69.66
105,70.65,70.12
106,66.5,70.05
107,70.18,69.81
108,66.2,69.53
109,64.61,69.96
110,72.17,69.47
111,70.35,69.18
112,70.72,69.83
113,69.87,69.41
114,60.98,69.2
115,74.52,69.51
116,68.9,69.32
117,68.87,70.03
118,67.58,70.0
119,65.05,69.9
120,60.93,69.83
121,69.22,69.7
122,70.81,69.74
123,65.92,69.65
124,69.42,69.42
125,69.82,69.68
126,68.67,69.14
127,69.48,69.75
128,69.91,69.67
129,69.64,69.35
130,69.56,69.64
131,69.35,69.86
132,69.4,69.48
133,69.03,69.57
134,68.75,70.27
135,68.81,69.64
136,69.92,70.31
137,68.15,69.07
138,76.4,68.71
139,72.03,69.78
140,71.01,69.7
141,73.21,69.71
142,70.85,69.98
143,58.36,69.93
144,71.26,70.49
145,67.85,70.03
146,66.12,69.9
147,65.87,69.53
148,69.75,69.48
