,real,pred
0,69.54,70.12
1,66.56,70.28
2,66.44,71.09
3,74.56,70.2
4,73.74,70.22
5,72.19,70.58
6,74.42,70.09
7,73.11,70.29
8,73.3,69.62
9,73.63,69.94
10,67.15,70.3
11,68.82,69.92
12,68.56,70.1
13,71.96,70.34
14,68.18,70.41
15,72.67,71.02
16,78.76,70.58
17,68.43,70.25
18,70.34,70.36
19,66.68,70.45
20,68.21,70.43
21,70.98,69.46
22,71.39,70.61
23,71.0,70.29
24,68.02,70.59
25,73.62,70.26
26,70.34,69.26
27,69.14,69.64
28,69.58,70.11
29,66.75,70.06
30,70.25,70.55
31,65.99,69.94
32,67.38,69.94
33,69.22,70.19
34,70.26,70.87
35,66.02,69.54
36,68.78,69.86
37,69.55,69.41
38,65.92,69.15
39,70.97,69.34
40,70.88,69.49
41,69.68,69.24
42,68.87,69.73
43,68.27,69.62
44,65.36,69.45
45,67.17,68.97
46,83.35,68.98
47,65.78,68.95
48,83.35,68.96
49,71.31,69.14
50,65.38,68.99
51,83.36,69.23
52,61.82,68.9
53,83.35,68.89
54,65.7,68.89
55,68.7,68.73
56,70.44,69.15
57,83.35,69.15
58,83.35,69.08
59,65.48,68.91
60,69.07,68.46
61,83.35,68.61
62,70.97,68.46
63,83.35,68.46
64,66.48,68.46
65,70.33,68.65
66,66.72,68.5
67,67.66,68.62
68,83.35,68.62
69,83.35,68.56
70,67.66,68.62
71,83.36,68.65
72,83.35,68.95
73,68.09,68.55
74,71.48,68.52
75,67.64,68.88
76,72.45,68.6
77,71.74,68.46
78,73.24,68.46
79,72.59,68.46
80,71.31,68.46
81,70.66,68.58
82,71.52,69.12
83,69.75,68.58
84,71.46,68.6
85,71.39,68.52
86,71.0,68.75
87,66.38,68.7
88,71.19,68.48
89,66.95,68.61
90,66.6,68.8
91,71.02,68.89
92,66.74,68.5
93,71.14,68.51
94,67.45,68.86
95,70.31,68.88
96,71.14,69.22
97,66.13,69.31
98,70.35,68.82
99,66.12,69.63
100,65.51,69.26
101,69.58,69.08
102,71.26,69.05
103,66.68,69.42
104,71.86,69.41
105,70.42,69.2
106,72.22,69.35
107,69.85,69.82
108,67.19,69.51
109,67.63,69.45
110,71.21,69.16
111,66.94,69.15
112,66.63,69.71
113,69.43,69.71
114,65.93,69.51
115,68.63,69.36
116,70.53,69.12
117,70.69,69.05
118,65.17,69.11
119,70.89,68.92
120,71.07,69.02
121,71.04,69.5
122,69.09,69.17
123,69.63,69.38
124,66.69,68.88
125,70.65,69.29
126,66.5,69.27
127,70.18,68.55
128,66.2,68.79
129,64.61,68.99
130,72.17,68.7
131,70.35,68.95
132,70.72,68.95
133,69.87,69.06
134,60.98,69.06
135,74.52,69.09
136,68.9,69.69
137,68.87,69.59
138,67.58,69.08
139,65.05,69.02
140,60.93,69.15
141,69.22,68.75
142,70.81,68.71
143,65.92,68.49
144,69.42,68.63
145,69.82,68.95
146,68.67,69.22
147,69.48,68.85
148,69.91,69.27
149,69.64,69.2
150,69.56,69.72
151,69.35,69.8
152,69.4,69.14
153,69.03,69.09
154,68.75,69.3
155,68.81,69.19
156,69.92,68.74
157,68.15,68.71
158,76.4,69.16
159,72.03,69.22
160,71.01,69.38
161,73.21,69.4
162,70.85,69.3
163,58.36,69.28
164,71.26,69.37
165,67.85,69.14
166,66.12,69.28
167,65.87,69.06
168,69.75,68.73
