,real,pred
0,69.54,69.57
1,66.56,69.91
2,66.44,70.12
3,74.56,69.94
4,73.74,70.08
5,72.19,70.01
6,74.42,70.21
7,73.11,70.11
8,73.3,70.22
9,73.63,69.71
10,67.15,70.04
11,68.82,70.06
12,68.56,70.27
13,71.96,69.87
14,68.18,69.6
15,72.67,69.77
16,78.76,69.86
17,68.43,69.97
18,70.34,70.34
19,66.68,70.17
20,68.21,69.93
21,70.98,69.31
22,71.39,69.94
23,71.0,69.7
24,68.02,69.78
25,73.62,69.42
26,70.34,69.72
27,69.14,69.74
28,69.58,69.69
29,66.75,69.27
30,70.25,69.19
31,65.99,68.94
32,67.38,69.21
33,69.22,69.16
34,70.26,69.52
35,66.02,69.55
36,68.78,69.42
37,69.55,69.03
38,65.92,69.2
39,70.97,69.49
40,70.88,69.67
41,69.68,68.97
42,68.87,68.94
43,68.27,69.29
44,65.36,69.32
45,67.17,69.37
46,83.35,69.24
47,65.78,69.46
48,83.35,69.27
49,71.31,68.95
50,65.38,68.91
51,83.36,69.08
52,61.82,67.62
53,83.35,68.41
54,65.7,68.75
55,68.7,68.74
56,70.44,69.08
57,83.35,69.14
58,83.35,69.26
59,65.48,68.79
60,69.07,68.67
61,83.35,69.1
62,70.97,68.31
63,83.35,68.85
64,66.48,69.02
65,70.33,69.05
66,66.72,69.21
67,67.66,69.29
68,83.35,69.66
69,83.35,69.24
70,67.66,69.05
71,83.36,68.76
72,83.35,69.19
73,68.09,69.12
74,71.48,68.64
75,67.64,68.97
76,72.45,68.68
77,71.74,68.27
78,73.24,68.32
79,72.59,69.12
80,71.31,69.59
81,70.66,69.82
82,71.52,69.8
83,69.75,68.86
84,71.46,68.67
85,71.39,68.94
86,71.0,69.12
87,66.38,69.39
88,71.19,68.77
89,66.95,69.16
90,66.6,69.37
91,71.02,69.46
92,66.74,68.67
93,71.14,69.24
94,67.45,69.22
95,70.31,69.22
96,71.14,69.58
97,66.13,69.29
98,70.35,68.92
99,66.12,69.55
100,65.51,69.96
101,69.58,69.64
102,71.26,69.33
103,66.68,69.61
104,71.86,69.16
105,70.42,68.75
106,72.22,69.41
107,69.85,69.56
108,67.19,69.69
109,67.63,69.21
110,71.21,68.61
111,66.94,68.73
112,66.63,69.88
113,69.43,69.34
114,65.93,68.77
115,68.63,68.82
116,70.53,68.72
117,70.69,68.72
118,65.17,68.81
119,70.89,68.73
120,71.07,68.81
121,71.04,69.6
122,69.09,68.97
123,69.63,69.17
124,66.69,68.89
125,70.65,68.97
126,66.5,69.37
127,70.18,69.2
128,66.2,69.38
129,64.61,69.28
130,72.17,68.49
131,70.35,69.14
132,70.72,69.25
133,69.87,69.1
134,60.98,69.35
135,74.52,69.25
136,68.9,69.06
137,68.87,69.07
138,67.58,68.97
139,65.05,68.91
140,60.93,68.91
141,69.22,68.91
142,70.81,69.41
143,65.92,69.89
144,69.42,69.16
145,69.82,69.29
146,68.67,69.57
147,69.48,69.2
148,69.91,69.69
149,69.64,69.27
150,69.56,68.93
151,69.35,69.35
152,69.4,69.7
153,69.03,69.74
154,68.75,69.79
155,68.81,69.03
156,69.92,68.73
157,68.15,68.32
158,76.4,69.14
159,72.03,69.41
160,71.01,69.12
161,73.21,68.36
162,70.85,68.95
163,58.36,69.33
164,71.26,69.26
165,67.85,69.24
166,66.12,69.36
167,65.87,69.22
168,69.75,68.98
