,real,pred
0,69.23,69.83
1,67.09,70.06
2,71.03,70.08
3,68.71,70.0
4,70.72,70.26
5,70.16,70.1
6,71.55,69.9
7,70.2,70.1
8,68.51,70.07
9,70.65,70.34
10,70.37,70.13
11,70.93,70.04
12,70.58,70.0
13,70.41,69.99
14,70.43,69.89
15,68.91,70.05
16,69.1,69.91
17,68.12,70.19
18,67.5,69.81
19,69.42,70.22
20,69.54,69.92
21,66.56,69.63
22,66.44,70.13
23,74.56,70.18
24,73.74,70.03
25,72.19,70.07
26,74.42,70.33
27,73.11,70.29
28,73.3,70.24
29,73.63,70.34
30,67.15,70.22
31,68.82,70.33
32,68.56,70.35
33,71.96,70.09
34,68.18,70.03
35,72.67,70.5
36,78.76,70.42
37,68.43,70.42
38,70.34,70.57
39,66.68,70.24
40,68.21,70.4
41,70.98,70.12
42,71.39,69.98
43,71.0,70.14
44,68.02,70.48
45,73.62,70.39
46,70.34,70.17
47,69.14,69.91
48,69.58,69.61
49,66.75,69.55
50,70.25,69.58
51,65.99,69.52
52,67.38,69.55
53,69.22,69.49
54,70.26,69.69
55,66.02,69.34
56,68.78,69.39
57,69.55,69.32
58,65.92,69.03
59,70.97,69.34
60,70.88,69.43
61,69.68,69.52
62,68.87,69.27
63,68.27,69.3
64,65.36,69.2
65,67.17,69.27
66,83.35,69.36
67,65.78,69.27
68,83.35,69.39
69,71.31,69.11
70,65.38,69.61
71,83.36,69.53
72,61.82,69.33
73,83.35,69.2
74,65.7,69.12
75,68.7,69.24
76,70.44,68.95
77,83.35,68.8
78,83.35,68.84
79,65.48,69.03
80,69.07,69.44
81,83.35,69.41
82,70.97,69.11
83,83.35,68.62
84,66.48,68.69
85,70.33,68.97
86,66.72,68.64
87,67.66,68.58
88,83.35,68.3
89,83.35,68.31
90,67.66,68.62
91,83.36,69.01
92,83.35,69.06
93,68.09,68.9
94,71.48,69.11
95,67.64,69.36
96,72.45,68.95
97,71.74,68.76
98,73.24,68.99
99,72.59,69.4
100,71.31,69.16
101,70.66,69.25
102,71.52,69.38
103,69.75,69.5
104,71.46,69.71
105,71.39,70.11
106,71.0,70.16
107,66.38,70.21
108,71.19,69.5
109,66.95,69.42
110,66.6,69.63
111,71.02,69.64
112,66.74,69.43
113,71.14,69.61
114,67.45,69.81
115,70.31,69.94
116,71.14,69.75
117,66.13,69.5
118,70.35,69.72
119,66.12,69.56
120,65.51,69.78
121,69.58,69.72
122,71.26,69.2
123,66.68,69.72
124,71.86,69.78
125,70.42,69.29
126,72.22,69.45
127,69.85,69.84
128,67.19,69.64
129,67.63,69.51
130,71.21,69.54
131,66.94,69.42
132,66.63,69.73
133,69.43,69.64
134,65.93,69.5
135,68.63,69.44
136,70.53,69.21
137,70.69,69.06
138,65.17,69.07
139,70.89,69.37
140,71.07,69.55
141,71.04,69.58
142,69.09,69.61
143,69.63,69.55
144,66.69,69.58
145,70.65,69.51
146,66.5,69.23
147,70.18,68.98
148,66.2,69.15
149,64.61,69.15
150,72.17,68.97
151,70.35,69.01
152,70.72,68.84
153,69.87,68.9
154,60.98,69.24
155,74.52,69.38
156,68.9,69.37
157,68.87,69.25
158,67.58,69.19
159,65.05,69.25
160,60.93,69.02
161,69.22,68.66
162,70.81,68.84
163,65.92,69.14
164,69.42,69.07
165,69.82,69.16
166,68.67,68.96
167,69.48,68.87
168,69.91,69.02
169,69.64,69.16
170,69.56,69.25
171,69.35,69.5
172,69.4,69.34
173,69.03,69.34
174,68.75,69.2
175,68.81,68.95
176,69.92,69.13
177,68.15,68.92
178,76.4,68.72
179,72.03,69.06
180,71.01,69.09
181,73.21,69.28
182,70.85,69.15
183,58.36,69.14
184,71.26,69.17
185,67.85,69.12
186,66.12,69.21
187,65.87,68.99
188,69.75,69.18
