,real,pred
0,83.35,68.96
1,83.35,69.41
2,83.35,70.45
3,83.35,69.64
4,66.93,69.28
5,83.35,69.32
6,83.35,68.97
7,66.99,69.3
8,69.13,69.95
9,67.85,69.04
10,70.02,69.69
11,68.66,68.98
12,70.85,69.09
13,66.66,69.67
14,70.56,68.9
15,66.52,69.78
16,65.9,68.62
17,68.2,68.35
18,69.9,69.91
19,66.29,70.43
20,70.0,70.22
21,65.95,67.99
22,69.53,68.82
23,68.53,69.38
24,67.14,68.97
25,66.68,69.99
26,68.29,69.05
27,66.89,69.16
28,67.47,68.55
29,67.89,69.08
30,68.83,68.24
31,69.56,70.0
32,66.12,70.34
33,69.9,70.37
34,70.27,69.57
35,68.0,69.91
36,69.9,69.62
37,66.21,70.62
38,67.44,72.26
39,69.16,70.28
40,69.12,69.29
41,66.46,69.41
42,65.9,68.59
