,real,pred
0,83.35,69.57
1,83.35,69.79
2,83.35,68.82
3,83.35,68.5
4,66.93,69.35
5,83.35,70.08
6,83.35,69.96
7,66.99,69.52
8,69.13,69.63
9,67.85,71.76
10,70.02,70.91
11,68.66,70.3
12,70.85,70.03
13,66.66,69.77
14,70.56,70.9
15,66.52,71.51
16,65.9,71.43
17,68.2,70.93
18,69.9,70.71
19,66.29,70.92
20,70.0,71.99
21,65.95,71.08
22,69.53,70.58
23,68.53,70.81
24,67.14,70.48
25,66.68,69.66
26,68.29,69.59
27,66.89,69.54
28,67.47,70.11
29,67.89,70.91
30,68.83,70.18
31,69.56,70.63
32,66.12,70.88
33,69.9,70.49
34,70.27,72.56
35,68.0,71.01
36,69.9,70.92
37,66.21,71.15
38,67.44,71.87
39,69.16,69.94
40,69.12,70.6
41,66.46,69.95
42,65.9,70.63
