,real,pred
0,83.35,67.58
1,83.35,68.3
2,83.35,67.83
3,83.35,68.81
4,66.93,68.91
5,83.35,68.24
6,83.35,67.55
7,66.99,68.81
8,69.13,69.04
9,67.85,69.79
10,70.02,69.71
11,68.66,69.14
12,70.85,70.14
13,66.66,69.56
14,70.56,68.51
15,66.52,69.41
16,65.9,69.67
17,68.2,68.27
18,69.9,70.79
19,66.29,68.34
20,70.0,69.14
21,65.95,71.88
22,69.53,69.3
23,68.53,71.36
24,67.14,69.73
25,66.68,71.49
26,68.29,72.44
27,66.89,69.98
28,67.47,69.92
29,67.89,68.72
30,68.83,67.89
31,69.56,68.9
32,66.12,68.11
33,69.9,70.69
34,70.27,68.99
35,68.0,69.22
36,69.9,69.87
37,66.21,72.25
38,67.44,70.44
39,69.16,71.18
40,69.12,70.92
41,66.46,68.9
42,65.9,68.69
