,real,pred
0,83.35,68.34
1,83.35,69.16
2,83.35,68.44
3,83.35,68.13
4,66.93,68.08
5,83.35,68.78
6,83.35,68.67
7,66.99,68.94
8,69.13,68.51
9,67.85,69.2
10,70.02,70.13
11,68.66,69.22
12,70.85,69.29
13,66.66,68.83
14,70.56,69.05
15,66.52,69.22
16,65.9,69.21
17,68.2,69.4
18,69.9,70.09
19,66.29,69.2
20,70.0,70.03
21,65.95,69.22
22,69.53,68.29
23,68.53,68.55
24,67.14,68.76
25,66.68,68.89
26,68.29,68.2
27,66.89,68.69
28,67.47,68.53
29,67.89,68.46
30,68.83,68.87
31,69.56,69.41
32,66.12,68.9
33,69.9,69.25
34,70.27,68.83
35,68.0,69.11
36,69.9,69.1
37,66.21,70.09
38,67.44,71.26
39,69.16,69.3
40,69.12,68.96
41,66.46,68.62
42,65.9,69.98
