,real,pred
0,83.35,67.34
1,83.35,67.55
2,83.35,67.41
3,83.35,67.91
4,66.93,67.36
5,83.35,67.54
6,83.35,67.62
7,66.99,67.49
8,69.13,68.13
9,67.85,67.94
10,70.02,68.86
11,68.66,68.59
12,70.85,68.18
13,66.66,67.91
14,70.56,68.54
15,66.52,69.56
16,65.9,70.74
17,68.2,70.22
18,69.9,69.31
19,66.29,69.68
20,70.0,68.55
21,65.95,68.59
22,69.53,69.13
23,68.53,68.25
24,67.14,68.37
25,66.68,67.94
26,68.29,69.12
27,66.89,68.66
28,67.47,68.54
29,67.89,69.61
30,68.83,68.71
31,69.56,68.45
32,66.12,68.03
33,69.9,68.41
34,70.27,68.69
35,68.0,68.75
36,69.9,68.11
37,66.21,68.56
38,67.44,69.2
39,69.16,69.14
40,69.12,68.72
41,66.46,69.38
42,65.9,69.34
