,real,pred
0,83.35,68.8
1,83.35,68.32
2,83.35,67.74
3,83.35,67.08
4,66.93,66.93
5,83.35,68.21
6,83.35,68.27
7,66.99,67.8
8,69.13,68.5
9,67.85,67.81
10,70.02,68.86
11,68.66,67.88
12,70.85,68.08
13,66.66,68.62
14,70.56,69.66
15,66.52,69.79
16,65.9,68.75
17,68.2,69.8
18,69.9,72.82
19,66.29,70.93
20,70.0,71.81
21,65.95,70.73
22,69.53,68.2
23,68.53,68.66
24,67.14,69.41
25,66.68,68.36
26,68.29,69.52
27,66.89,70.52
28,67.47,69.02
29,67.89,69.63
30,68.83,69.72
31,69.56,67.93
32,66.12,70.79
33,69.9,69.85
34,70.27,70.96
35,68.0,67.89
36,69.9,67.2
37,66.21,69.06
38,67.44,69.83
39,69.16,68.73
40,69.12,69.4
41,66.46,68.29
42,65.9,68.45
