,real,pred
0,83.35,67.8
1,83.35,68.18
2,83.35,68.0
3,83.35,68.08
4,66.93,67.67
5,83.35,68.29
6,83.35,68.4
7,66.99,69.67
8,69.13,69.45
9,67.85,70.02
10,70.02,69.92
11,68.66,70.17
12,70.85,70.27
13,66.66,70.25
14,70.56,71.05
15,66.52,70.25
16,65.9,71.25
17,68.2,70.54
18,69.9,70.15
19,66.29,70.36
20,70.0,69.65
21,65.95,69.75
22,69.53,69.01
23,68.53,67.7
24,67.14,68.62
25,66.68,67.42
26,68.29,68.15
27,66.89,68.09
28,67.47,69.11
29,67.89,68.85
30,68.83,69.74
31,69.56,68.9
32,66.12,70.28
33,69.9,69.19
34,70.27,70.09
35,68.0,69.49
36,69.9,70.02
37,66.21,71.45
38,67.44,71.2
39,69.16,71.29
40,69.12,70.7
41,66.46,70.98
42,65.9,70.2
