,real,pred
0,83.35,68.5
1,83.35,68.78
2,83.35,69.97
3,83.35,69.54
4,66.93,69.29
5,83.35,69.4
6,83.35,70.41
7,66.99,69.72
8,69.13,68.71
9,67.85,69.87
10,70.02,69.6
11,68.66,69.83
12,70.85,70.0
13,66.66,70.81
14,70.56,70.19
15,66.52,70.1
16,65.9,68.9
17,68.2,70.16
18,69.9,68.93
19,66.29,70.43
20,70.0,71.81
21,65.95,69.16
22,69.53,67.57
23,68.53,68.88
24,67.14,68.99
25,66.68,69.68
26,68.29,69.48
27,66.89,67.9
28,67.47,68.26
29,67.89,69.11
30,68.83,70.0
31,69.56,70.26
32,66.12,71.64
33,69.9,70.62
34,70.27,72.73
35,68.0,69.99
36,69.9,69.72
37,66.21,70.3
38,67.44,72.54
39,69.16,73.96
40,69.12,71.31
41,66.46,70.93
42,65.9,70.69
