,real,pred
0,83.35,68.45
1,83.35,69.1
2,83.35,68.97
3,83.35,68.9
4,66.93,68.65
5,83.35,69.06
6,83.35,68.94
7,66.99,68.82
8,69.13,69.78
9,67.85,68.92
10,70.02,70.02
11,68.66,68.35
12,70.85,67.97
13,66.66,69.04
14,70.56,68.51
15,66.52,69.5
16,65.9,69.54
17,68.2,67.71
18,69.9,69.58
19,66.29,67.97
20,70.0,68.32
21,65.95,68.14
22,69.53,68.44
23,68.53,69.52
24,67.14,69.17
25,66.68,69.21
26,68.29,68.26
27,66.89,69.1
28,67.47,68.92
29,67.89,68.53
30,68.83,68.92
31,69.56,70.94
32,66.12,73.36
33,69.9,71.09
34,70.27,71.11
35,68.0,70.41
36,69.9,68.78
37,66.21,70.18
38,67.44,70.38
39,69.16,68.8
40,69.12,70.24
41,66.46,70.0
42,65.9,69.41
