,real,pred
0,83.35,67.93
1,83.35,68.6
2,83.35,69.0
3,83.35,69.3
4,66.93,69.43
5,83.35,69.84
6,83.35,69.23
7,66.99,69.53
8,69.13,69.2
9,67.85,68.66
10,70.02,69.27
11,68.66,69.04
12,70.85,70.0
13,66.66,69.76
14,70.56,70.32
15,66.52,70.34
16,65.9,70.15
17,68.2,70.04
18,69.9,71.59
19,66.29,69.99
20,70.0,69.23
21,65.95,69.23
22,69.53,68.12
23,68.53,69.03
24,67.14,68.45
25,66.68,68.97
26,68.29,69.16
27,66.89,69.07
28,67.47,69.04
29,67.89,68.45
30,68.83,68.57
31,69.56,69.29
32,66.12,70.4
33,69.9,68.36
34,70.27,69.74
35,68.0,69.71
36,69.9,68.68
37,66.21,70.57
38,67.44,70.03
39,69.16,69.08
40,69.12,70.09
41,66.46,70.23
42,65.9,70.51
