,real,pred
0,83.35,69.31
1,83.35,69.04
2,83.35,69.2
3,83.35,69.68
4,66.93,69.64
5,83.35,69.82
6,83.35,69.4
7,66.99,69.4
8,69.13,69.72
9,67.85,69.93
10,70.02,70.44
11,68.66,70.27
12,70.85,69.84
13,66.66,70.29
14,70.56,71.34
15,66.52,70.28
16,65.9,70.17
17,68.2,69.97
18,69.9,70.83
19,66.29,70.48
20,70.0,70.14
21,65.95,69.63
22,69.53,69.97
23,68.53,69.79
24,67.14,69.56
25,66.68,69.59
26,68.29,69.38
27,66.89,70.31
28,67.47,69.83
29,67.89,68.89
30,68.83,70.07
31,69.56,68.88
32,66.12,68.7
33,69.9,68.8
34,70.27,68.98
35,68.0,69.52
36,69.9,70.16
37,66.21,69.92
38,67.44,70.57
39,69.16,70.1
40,69.12,70.15
41,66.46,70.07
42,65.9,70.31
