,real,pred
0,83.35,69.2
1,83.35,68.81
2,83.35,68.64
3,83.35,68.17
4,66.93,68.58
5,83.35,69.12
6,83.35,68.61
7,66.99,68.97
8,69.13,69.17
9,67.85,69.36
10,70.02,69.54
11,68.66,69.73
12,70.85,69.17
13,66.66,69.53
14,70.56,69.31
15,66.52,69.22
16,65.9,69.19
17,68.2,69.79
18,69.9,70.05
19,66.29,69.84
20,70.0,69.9
21,65.95,69.39
22,69.53,69.35
23,68.53,69.93
24,67.14,69.92
25,66.68,69.87
26,68.29,69.08
27,66.89,69.74
28,67.47,69.12
29,67.89,69.05
30,68.83,69.07
31,69.56,69.1
32,66.12,69.54
33,69.9,69.31
34,70.27,69.04
35,68.0,69.34
36,69.9,69.23
37,66.21,68.91
38,67.44,69.23
39,69.16,68.09
40,69.12,69.41
41,66.46,69.16
42,65.9,69.8
