,real,pred
0,83.35,68.63
1,83.35,68.29
2,83.35,67.88
3,83.35,68.08
4,66.93,67.3
5,83.35,67.27
6,83.35,67.36
7,66.99,67.65
8,69.13,68.43
9,67.85,69.37
10,70.02,71.67
11,68.66,69.88
12,70.85,70.69
13,66.66,69.89
14,70.56,69.64
15,66.52,71.82
16,65.9,69.31
17,68.2,69.12
18,69.9,70.84
19,66.29,71.03
20,70.0,72.34
21,65.95,69.5
22,69.53,68.03
23,68.53,68.77
24,67.14,68.27
25,66.68,67.59
26,68.29,67.78
27,66.89,67.84
28,67.47,67.63
29,67.89,69.13
30,68.83,68.15
31,69.56,69.03
32,66.12,69.24
33,69.9,70.5
34,70.27,69.61
35,68.0,68.54
36,69.9,68.38
37,66.21,70.81
38,67.44,71.19
39,69.16,70.51
40,69.12,71.01
41,66.46,69.3
42,65.9,68.21
