,real,pred
0,83.35,70.28
1,83.35,70.99
2,83.35,68.66
3,83.35,68.8
4,66.93,68.41
5,83.35,69.02
6,83.35,70.59
7,66.99,68.44
8,69.13,69.51
9,67.85,68.63
10,70.02,68.55
11,68.66,69.24
12,70.85,68.48
13,66.66,69.31
14,70.56,71.38
15,66.52,71.61
16,65.9,70.72
17,68.2,70.76
18,69.9,73.33
19,66.29,72.51
20,70.0,71.29
21,65.95,70.82
22,69.53,70.02
23,68.53,70.32
24,67.14,69.76
25,66.68,69.32
26,68.29,69.81
27,66.89,67.98
28,67.47,68.32
29,67.89,68.18
30,68.83,68.53
31,69.56,68.89
32,66.12,70.56
33,69.9,70.05
34,70.27,70.27
35,68.0,69.31
36,69.9,68.64
37,66.21,69.46
38,67.44,70.85
39,69.16,68.86
40,69.12,69.02
41,66.46,69.33
42,65.9,69.17
