,real,pred
0,83.35,69.58
1,83.35,69.86
2,83.35,69.72
3,83.35,69.48
4,66.93,69.8
5,83.35,69.85
6,83.35,69.76
7,66.99,69.17
8,69.13,69.57
9,67.85,69.75
10,70.02,69.84
11,68.66,69.88
12,70.85,69.39
13,66.66,69.95
14,70.56,69.62
15,66.52,69.87
16,65.9,69.59
17,68.2,69.99
18,69.9,70.35
19,66.29,70.95
20,70.0,70.36
21,65.95,69.29
22,69.53,69.62
23,68.53,69.68
24,67.14,69.34
25,66.68,69.41
26,68.29,69.81
27,66.89,70.18
28,67.47,69.63
29,67.89,70.15
30,68.83,69.57
31,69.56,70.39
32,66.12,70.51
33,69.9,70.96
34,70.27,70.95
35,68.0,70.25
36,69.9,69.86
37,66.21,69.92
38,67.44,70.62
39,69.16,70.77
40,69.12,70.97
41,66.46,71.36
42,65.9,71.26
