,real,pred
0,70.34,68.64
1,66.68,69.2
2,68.21,69.53
3,70.98,69.3
4,71.39,69.34
5,71.0,68.98
6,68.02,68.96
7,73.62,68.91
8,70.34,69.19
9,69.14,68.88
10,69.58,69.41
11,66.75,69.04
12,70.25,69.41
13,65.99,69.33
14,67.38,69.85
15,69.22,69.06
16,70.26,69.14
17,66.02,69.02
18,68.78,69.27
19,69.55,69.04
20,65.92,69.67
21,70.97,70.05
22,70.88,70.08
23,69.68,70.18
24,68.87,70.06
25,68.27,69.9
26,65.36,69.61
27,67.17,69.66
28,83.35,69.72
29,65.78,69.12
30,83.35,70.19
31,71.31,69.09
32,65.38,69.32
33,83.36,69.79
34,61.82,68.77
35,83.35,69.01
36,65.7,69.31
37,68.7,68.69
38,70.44,68.77
39,83.35,68.85
40,83.35,69.14
41,65.48,68.9
42,69.07,68.93
43,83.35,68.9
44,70.97,68.34
45,83.35,67.54
46,66.48,67.95
47,70.33,68.0
48,66.72,68.4
49,67.66,68.13
50,83.35,68.62
51,83.35,68.01
52,67.66,69.09
53,83.36,68.42
54,83.35,68.09
55,68.09,68.05
56,71.48,67.48
57,67.64,68.33
58,72.45,68.26
59,71.74,68.55
60,73.24,69.21
61,72.59,68.87
62,71.31,68.74
63,70.66,68.71
64,71.52,69.19
65,69.75,68.83
66,71.46,68.67
67,71.39,68.76
68,71.0,68.99
69,66.38,68.82
70,71.19,68.86
71,66.95,68.99
72,66.6,68.99
73,71.02,68.59
74,66.74,68.84
75,71.14,69.23
76,67.45,69.35
77,70.31,69.17
78,71.14,69.3
79,66.13,68.91
80,70.35,68.8
81,66.12,68.78
82,65.51,68.25
83,69.58,68.59
84,71.26,68.81
85,66.68,69.15
86,71.86,68.61
87,70.42,68.44
88,72.22,69.28
89,69.85,68.92
90,67.19,68.7
91,67.63,68.17
92,71.21,68.21
93,66.94,68.46
94,66.63,68.82
95,69.43,68.85
96,65.93,68.85
97,68.63,68.67
98,70.53,68.92
99,70.69,68.66
100,65.17,68.86
101,70.89,68.48
102,71.07,68.89
103,71.04,68.75
104,69.09,68.98
105,69.63,68.89
106,66.69,69.02
107,70.65,68.88
108,66.5,68.65
109,70.18,68.6
110,66.2,69.23
111,64.61,68.67
112,72.17,69.11
113,70.35,68.84
114,70.72,68.78
115,69.87,68.89
116,60.98,68.83
117,74.52,68.14
118,68.9,68.28
119,68.87,69.13
120,67.58,68.75
121,65.05,68.75
122,60.93,68.21
123,69.22,68.37
124,70.81,68.7
125,65.92,68.76
126,69.42,68.36
127,69.82,68.67
128,68.67,68.63
129,69.48,68.44
130,69.91,68.81
131,69.64,68.78
132,69.56,68.56
133,69.35,68.48
134,69.4,68.34
135,69.03,68.09
136,68.75,68.59
137,68.81,67.82
138,69.92,68.37
139,68.15,68.3
140,76.4,68.19
141,72.03,68.62
142,71.01,68.34
143,73.21,68.15
144,70.85,68.19
145,58.36,68.76
146,71.26,68.78
147,67.85,68.69
148,66.12,68.48
149,65.87,68.5
150,69.75,68.72
