,real,pred
0,71.1,68.53
1,69.71,68.67
2,69.23,68.84
3,67.09,69.05
4,71.03,68.78
5,68.71,69.31
6,70.72,69.54
7,70.16,69.3
8,71.55,69.09
9,70.2,69.46
10,68.51,69.46
11,70.65,69.41
12,70.37,69.45
13,70.93,69.17
14,70.58,68.78
15,70.41,69.15
16,70.43,68.99
17,68.91,69.14
18,69.1,69.04
19,68.12,69.7
20,67.5,69.6
21,69.42,69.06
22,69.54,69.08
23,66.56,68.81
24,66.44,69.44
25,74.56,69.12
26,73.74,69.16
27,72.19,69.29
28,74.42,70.54
29,73.11,69.61
30,73.3,69.6
31,73.63,70.28
32,67.15,70.51
33,68.82,69.76
34,68.56,70.34
35,71.96,69.95
36,68.18,69.69
37,72.67,69.39
38,78.76,70.53
39,68.43,70.41
40,70.34,70.18
41,66.68,69.95
42,68.21,71.19
43,70.98,69.57
44,71.39,69.13
45,71.0,69.47
46,68.02,70.08
47,73.62,70.36
48,70.34,69.19
49,69.14,69.54
50,69.58,69.2
51,66.75,69.21
52,70.25,68.5
53,65.99,68.79
54,67.38,68.51
55,69.22,68.76
56,70.26,69.17
57,66.02,69.13
58,68.78,69.0
59,69.55,69.32
60,65.92,68.63
61,70.97,68.63
62,70.88,68.63
63,69.68,68.67
64,68.87,68.67
65,68.27,68.6
66,65.36,68.5
67,67.17,68.5
68,83.35,68.5
69,65.78,68.5
70,83.35,68.74
71,71.31,68.5
72,65.38,68.75
73,83.36,68.51
74,61.82,68.5
75,83.35,68.58
76,65.7,68.5
77,68.7,68.78
78,70.44,68.52
79,83.35,68.5
80,83.35,68.79
81,65.48,68.85
82,69.07,68.84
83,83.35,68.5
84,70.97,68.62
85,83.35,68.54
86,66.48,68.5
87,70.33,68.65
88,66.72,68.5
89,67.66,68.5
90,83.35,68.5
91,83.35,68.5
92,67.66,68.5
93,83.36,68.5
94,83.35,68.51
95,68.09,68.5
96,71.48,68.6
97,67.64,68.53
98,72.45,68.5
99,71.74,68.5
100,73.24,68.89
101,72.59,68.57
102,71.31,69.03
103,70.66,68.65
104,71.52,68.74
105,69.75,69.32
106,71.46,69.4
107,71.39,69.74
108,71.0,70.12
109,66.38,70.51
110,71.19,68.82
111,66.95,68.61
112,66.6,69.62
113,71.02,68.77
114,66.74,68.84
115,71.14,69.07
116,67.45,69.82
117,70.31,71.2
118,71.14,69.0
119,66.13,69.12
120,70.35,69.11
121,66.12,69.07
122,65.51,69.45
123,69.58,69.47
124,71.26,69.01
125,66.68,69.65
126,71.86,69.53
127,70.42,68.9
128,72.22,68.8
129,69.85,69.67
130,67.19,68.87
131,67.63,69.01
132,71.21,68.83
133,66.94,68.56
134,66.63,69.2
135,69.43,68.5
136,65.93,68.74
137,68.63,69.43
138,70.53,68.84
139,70.69,68.82
140,65.17,68.75
141,70.89,69.03
142,71.07,69.27
143,71.04,70.37
144,69.09,69.04
145,69.63,69.07
146,66.69,69.43
147,70.65,68.61
148,66.5,68.56
149,70.18,68.51
150,66.2,68.54
151,64.61,68.74
152,72.17,68.67
153,70.35,68.64
154,70.72,68.96
155,69.87,68.57
156,60.98,68.87
157,74.52,68.5
158,68.9,68.99
159,68.87,68.54
160,67.58,68.77
161,65.05,68.54
162,60.93,68.57
163,69.22,68.75
164,70.81,68.51
165,65.92,69.18
166,69.42,69.54
167,69.82,68.81
168,68.67,68.72
169,69.48,68.5
170,69.91,68.52
171,69.64,68.63
172,69.56,69.01
173,69.35,68.73
174,69.4,68.6
175,69.03,68.57
176,68.75,68.5
177,68.81,68.84
178,69.92,68.96
179,68.15,68.59
180,76.4,68.58
181,72.03,68.52
182,71.01,68.64
183,73.21,68.65
184,70.85,68.61
185,58.36,69.31
186,71.26,68.97
187,67.85,68.78
188,66.12,68.56
189,65.87,68.89
190,69.75,69.04
