,real,pred
0,67.5,71.12
1,69.42,71.21
2,69.54,71.36
3,66.56,70.94
4,66.44,70.75
5,74.56,70.65
6,73.74,71.06
7,72.19,70.98
8,74.42,70.93
9,73.11,70.47
10,73.3,70.47
11,73.63,70.37
12,67.15,70.7
13,68.82,70.55
14,68.56,70.95
15,71.96,70.53
16,68.18,70.41
17,72.67,70.37
18,78.76,70.47
19,68.43,70.34
20,70.34,70.14
21,66.68,70.13
22,68.21,70.35
23,70.98,69.88
24,71.39,70.35
25,71.0,69.72
26,68.02,70.61
27,73.62,70.13
28,70.34,70.21
29,69.14,70.23
30,69.58,70.04
31,66.75,70.33
32,70.25,70.26
33,65.99,69.52
34,67.38,70.01
35,69.22,69.91
36,70.26,69.92
37,66.02,70.14
38,68.78,69.7
39,69.55,69.38
40,65.92,68.97
41,70.97,69.44
42,70.88,69.43
43,69.68,68.97
44,68.87,69.23
45,68.27,69.59
46,65.36,69.56
47,67.17,69.51
48,83.35,69.05
49,65.78,69.26
50,83.35,69.15
51,71.31,69.13
52,65.38,68.85
53,83.36,69.01
54,61.82,68.34
55,83.35,68.32
56,65.7,68.71
57,68.7,68.49
58,70.44,68.73
59,83.35,68.76
60,83.35,69.26
61,65.48,68.68
62,69.07,68.72
63,83.35,68.79
64,70.97,68.92
65,83.35,68.68
66,66.48,68.47
67,70.33,68.44
68,66.72,68.57
69,67.66,68.43
70,83.35,68.87
71,83.35,69.0
72,67.66,69.11
73,83.36,68.65
74,83.35,68.63
75,68.09,68.92
76,71.48,68.88
77,67.64,68.95
78,72.45,68.99
79,71.74,69.11
80,73.24,68.9
81,72.59,69.04
82,71.31,69.84
83,70.66,69.19
84,71.52,69.44
85,69.75,68.58
86,71.46,68.95
87,71.39,68.75
88,71.0,69.1
89,66.38,69.7
90,71.19,69.88
91,66.95,69.77
92,66.6,69.91
93,71.02,70.21
94,66.74,70.19
95,71.14,70.33
96,67.45,70.39
97,70.31,69.8
98,71.14,69.66
99,66.13,70.21
100,70.35,70.16
101,66.12,70.16
102,65.51,70.59
103,69.58,70.45
104,71.26,70.1
105,66.68,70.03
106,71.86,69.61
107,70.42,70.44
108,72.22,69.83
109,69.85,70.44
110,67.19,69.81
111,67.63,69.87
112,71.21,69.61
113,66.94,69.67
114,66.63,69.95
115,69.43,69.87
116,65.93,69.74
117,68.63,69.81
118,70.53,69.25
119,70.69,69.34
120,65.17,69.81
121,70.89,69.63
122,71.07,69.49
123,71.04,70.23
124,69.09,70.58
125,69.63,70.04
126,66.69,69.92
127,70.65,70.13
128,66.5,70.16
129,70.18,70.11
130,66.2,69.27
131,64.61,69.65
132,72.17,69.58
133,70.35,69.52
134,70.72,69.52
135,69.87,69.15
136,60.98,68.85
137,74.52,68.92
138,68.9,69.35
139,68.87,69.55
140,67.58,69.72
141,65.05,69.4
142,60.93,69.56
143,69.22,69.44
144,70.81,69.27
145,65.92,69.14
146,69.42,69.36
147,69.82,68.81
148,68.67,69.41
149,69.48,69.33
150,69.91,69.74
151,69.64,69.23
152,69.56,68.97
153,69.35,69.39
154,69.4,69.77
155,69.03,70.29
156,68.75,69.92
157,68.81,69.5
158,69.92,69.55
159,68.15,69.02
160,76.4,68.93
161,72.03,68.99
162,71.01,69.1
163,73.21,68.8
164,70.85,68.64
165,58.36,68.74
166,71.26,68.93
167,67.85,69.28
168,66.12,69.24
169,65.87,69.22
170,69.75,69.34
